"iso_o","year","ck","pop_o","area_o","TO","temperature","rainfall","openness_hat","AperP","ckperP"
"AUS",2006,3055752.75,20573606,7686848,0.4163393487,21.8875583333333,38.1747575,0.0072322035459433,0.373626674876538,0.148527815201671
"AUS",2007,3167556,20946664,7686848,0.4210755245,22.1203916666667,38.6855783333333,0.00134709112849502,0.366972421002218,0.15122007017442
"AUS",2008,3225914.5,21342493,7686848,0.4292779763,21.792125,38.3332641666667,0.00736274354260453,0.360166359197119,0.151149844584698
"AUS",2009,3265227.25,21739040,7686848,0.4586498313,22.23705,38.2892166666667,0.00190627539084963,0.353596478961352,0.150201078336486
"AUS",2010,3332889.5,22120064,7686848,0.4071638445,21.5738083333333,54.8802166666667,0.00853879236571251,0.347505685336173,0.150672687927124
"AUS",2011,3461364.75,22479799,7686848,0.4197793976,21.3632666666667,49.5156333333333,0.00176974731768222,0.341944694434323,0.153976677015662
"AUS",2012,3590807.75,22821849,7686848,0.432870791,21.63525,39.1345716666667,0.00238146563941766,0.33681968538132,0.157340789959657
"AUS",2013,3757906,23150729,7686848,0.4127357906,22.6760333333333,35.71883,0.00622581925118503,0.332034814108878,0.162323441305023
"AUS",2014,3944975.5,23474668,7686848,0.425798483,22.4533083333333,37.0655916666667,0.00415354049941313,0.327452895180456,0.168052451263634
"AUT",2002,891932.4375,8134412,83858,0.86948168,7.66854083333333,109.323958333333,0.00424586726251799,0.0103090426204131,0.109649282271417
"AUT",2003,918041.375,8175852,83858,0.8638738242,7.28105166666667,77.2715416666667,0.0282932586145463,0.0102567903626436,0.112286936578598
"AUT",2004,969900.125,8216805,83858,0.9079234569,6.67842833333333,95.000275,0.0212445589877309,0.0102056699653941,0.118038595901935
"AUT",2005,1024403.25,8253650,83858,0.9403380568,6.35407,97.4015083333333,0.168335037012727,0.0101601109812023,0.124115179344896
"AUT",2006,1127908.5,8284735,83858,0.980883112,7.09673416666667,90.2688,0.0478111163603201,0.0101219894178872,0.136142978622732
"AUT",2007,1217271.25,8311783,83858,1.0073325406,7.8318625,101.521116666667,0.00720082114676511,0.0100890506886429,0.146451278865197
"AUT",2008,1324056.75,8338453,83858,1.0207368274,7.61136916666667,99.3407666666667,0.00734046148179809,0.010056781515708,0.158789256232541
"AUT",2009,1424927.375,8370038,83858,0.8706223097,7.37331416666667,109.63885,0.0479886388944794,0.0100188314557234,0.17024144633513
"AUT",2010,1478047.125,8409949,83858,0.9901979624,6.37030916666667,101.087125,0.181440949031129,0.00997128520042155,0.175749832133346
"AUT",2011,1583957.125,8459864,83858,1.0510278863,7.70786666666667,82.1721691666667,0.000657144042578144,0.00991245249332613,0.187231984462162
"AUT",2012,1756985.5,8517548,83858,1.0515217743,7.55360833333333,98.9633583333333,0.0423323889990936,0.00984532168177978,0.206278320944009
"AUT",2013,1821958.75,8577782,83858,1.0406641409,7.2094975,102.90975,0.00583327225145469,0.00977618689773184,0.212404412935652
"AUT",2014,1891024.375,8633220,83858,1.0352897302,8.28356833333333,112.166933333333,0.00596503780317646,0.00971340936521947,0.219040447828273
"BDI",2002,8883.41015625,6741569,27834,0.21673829411,21.2907416666667,102.803970833333,0.00334459295835858,0.00412871247034629,0.00131770662827155
"BDI",2003,9311.3583984375,6953113,27834,0.27376312075,21.472775,108.834633333333,0.00274763614515797,0.00400309904355071,0.00133916396848973
"BDI",2005,10753.7705078125,7423289,27834,0.351,21.6128416666667,90.3626966666667,0.00276199499857292,0.00374955090661296,0.00144865308461148
"BDI",2006,10537.591796875,7675338,27834,0.424,20.990975,111.177038333333,0.00724542651969878,0.00362642010032653,0.00137291566793215
"BDI",2007,10187.3955078125,7939573,27834,0.38799998776,20.9888333333333,107.885650833333,0.00188098936120765,0.00350573009404914,0.00128311629703669
"BDI",2008,9825.841796875,8212264,27834,0.4719999958,21.0247833333333,99.9427225,0.00579637205126499,0.00338932114213571,0.00119648391684376
"BDI",2009,9610.9150390625,8489031,27834,0.35800003564,21.6032916666667,104.335483333333,0.00306589654379417,0.0032788194553654,0.001132156902132
"BDI",2010,9635.5869140625,8766930,27834,0.39500005399,21.4138166666667,108.067239166667,0.0207594806307079,0.00317488562130643,0.00109908336373879
"BDI",2011,9825.2138671875,9043508,27834,0.43000002834,21.0479583333333,124.936383333333,0.00867629235680751,0.00307778795573576,0.0010864383452956
"BDI",2012,10383.634765625,9319710,27834,0.43699989011,20.9279083333333,84.2152433333333,0.00533490548067241,0.00298657361656103,0.00111415856991527
"BDI",2013,11261.65234375,9600186,27834,0.4660001311,20.8403583333333,108.399076666667,0.00912959759145116,0.00289931882569775,0.00117306605765242
"BDI",2014,12226.9775390625,9891790,27834,0.43000010279,21.046975,104.121789166667,0.00177613995678257,0.00281384865630993,0.0012360733031193
"BEN",2002,32254.609375,7295394,112622,0.5148426491,27.9175666666667,87.3454916666667,0.0923375471364762,0.0154374116051854,0.00442122925437612
"BEN",2003,33978.52734375,7520555,112622,0.4872235439,28.0764916666667,102.3311625,0.0354557465043707,0.0149752245678677,0.00451808774003381
"BEN",2004,36266.27734375,7750004,112622,0.4637025873,27.9335416666667,87.8685466666667,0.0064814983557434,0.0145318634674253,0.00467951724202336
"BEN",2005,39104.32421875,7982225,112622,0.458165601,28.2057666666667,81.2243275,0.00881424047343685,0.0141090986535709,0.0048989253270548
"BEN",2006,41510.44921875,8216896,112622,0.4685187251,28.160225,82.6595083333333,0.0197166533712543,0.0137061488912602,0.00505184064867682
"BEN",2007,43492.2734375,8454791,112622,0.578049633,27.9461,95.0594566666667,0.0288980729986733,0.0133204948531549,0.00514409799573993
"BEN",2008,45089.0078125,8696916,112622,0.5649791804,27.781775,103.118840833333,0.000995658544461158,0.0129496478981745,0.00518448238576755
"BEN",2009,46363.2578125,8944706,112622,0.5184701002,28.209725,90.279845,0.0763087201489171,0.0125909113167051,0.00518331824573105
"BEN",2010,48335.7734375,9199259,112622,0.5663994105,28.3591,95.1994783333333,0.0106306393023314,0.0122425077932907,0.00525431161765312
"BEN",2011,51228.7265625,9460802,112622,0.5066683038,28.0348333333333,76.42301,0.00540409109527233,0.0119040647928157,0.00541483973161049
"BEN",2012,53067.8203125,9729160,112622,0.5475169832,27.8581583333333,86.8115566666667,0.00941668504131303,0.0115757167114119,0.00545451203521167
"BEN",2013,57107.70703125,10004451,112622,0.6389360182,28.0143,79.7970291666667,0.0120699497596455,0.0112571894249869,0.00570822996996537
"BEN",2014,61224.7265625,10286712,112622,0.7417685593,28.1641333333333,87.6081075,0.076566463451535,0.0109482991260959,0.00595182664416968
"BFA",2002,22988.453125,12293100,274200,0.30872906468,28.9157,56.82824,0.030777164591236,0.0223051955975303,0.00187002896950322
"BFA",2003,24327.998046875,12654621,274200,0.30732518151,28.794325,76.2829675,0.000370556206701381,0.0216679740942064,0.00192245963327349
"BFA",2004,26306.177734375,13030569,274200,0.3712858447,28.8751416666667,61.165135,0.00659962331255519,0.021042826295613,0.00201880499112318
"BFA",2005,28984.529296875,13421930,274200,0.35535719558,29.1505166666667,65.680135,6.69706552718931e-05,0.0204292527229691,0.00215949042327556
"BFA",2006,32193.46875,13829177,274200,0.36957571,28.6758333333333,65.1530458333333,0.00837946365342084,0.0198276441179399,0.00232793815206791
"BFA",2007,34955.90234375,14252021,274200,0.3542453458,28.8785833333333,70.035965,0.000735934663294931,0.0192393766470033,0.0024526979257012
"BFA",2008,37584.1171875,14689726,274200,0.36310538487,28.3173166666667,69.3499333333333,0.00972531936155643,0.0186661071826663,0.00255853085261767
"BFA",2009,40228.78125,15141099,274200,0.4042085536,29.002125,70.7937008333333,0.00550201263428508,0.0181096497684877,0.00265692610886436
"BFA",2010,43893.69921875,15605217,274200,0.4886683091,29.2110833333333,69.1071608333333,0.0182021361490978,0.0175710469133496,0.00281275801667801
"BFA",2011,49121.36328125,16081904,274200,0.5815398704,28.9644833333333,60.6335266666667,8.76141540470646e-06,0.017050219924208,0.00305444947819922
"BFA",2012,54533.57421875,16571216,274200,0.6267904764,28.6255083333333,73.3568133333333,0.0071910686530227,0.0165467639791793,0.00329086134769772
"BFA",2013,61209.62890625,17072723,274200,0.5013960831,28.7992833333333,64.93516,0.0110890773418396,0.0160607068948521,0.00358522942744693
"BFA",2014,68305.0546875,17585977,274200,0.4662500863,28.9502916666667,70.6261316666667,0.0092569437702497,0.0155919685326553,0.0038840636882159
"BGD",2002,396823.4375,136600667,143998,0.2896738072,25.4148916666667,193.1704925,0.0293041914536928,0.00105415297862345,0.00290498901809901
"BGD",2003,426216.0625,139019001,143998,0.276578849,25.326,166.119901666667,0.0711080993544551,0.00103581524082453,0.00306588350825511
"BGD",2004,469298.34375,141307489,143998,0.2685823415,25.4448333333333,167.99947,0.0242865230099711,0.00101904011612576,0.00332111445098285
"BGD",2005,524614.0625,143431101,143998,0.3439693487,25.5595166666667,148.960701666667,0.11966071590174,0.00100395241336117,0.00365760325928196
"BGD",2006,616495.625,145368004,143998,0.3811192444,25.91455,162.07659,0.109726693070421,0.000990575615250244,0.00424093065899151
"BGD",2007,703310.3125,147139191,143998,0.3994238266,25.4065916666667,241.703315833333,0.0157796707316786,0.000978651568092419,0.0047798979165245
"BGD",2008,795460.375,148805814,143998,0.4262091403,25.4062416666667,156.39506,0.0338432397255294,0.000967690684451348,0.00534562698605311
"BGD",2009,889821.25,150454708,143998,0.4009279623,26.122975,164.034661666667,0.00164480221805909,0.000957085370834657,0.00591421339902504
"BGD",2010,1004904.125,152149102,143998,0.3780284268,26.07645,175.867544166667,0.00304880295155552,0.000946426880652901,0.00660473254058378
"BGD",2011,1159817.375,153911916,143998,0.4742084984,25.381825,203.575895833333,0.0010066564168767,0.000935587079560494,0.00753559181863476
"BGD",2012,1262198.5,155727053,143998,0.4811092274,24.9388,174.80302,0.0334520556075201,0.000924681981877613,0.00810519736734503
"BGD",2013,1385204.125,157571292,143998,0.4629640272,24.7615583333333,176.230718333333,0.0165801508044441,0.000913859359609744,0.00879096761483684
"BGD",2014,1528128.375,159405279,143998,0.445140802,24.6897833333333,156.066805,0.0515019449920564,0.000903345239902626,0.00958643518324133
"BGR",2002,91665.1171875,7866086,110994,0.7585413326,11.5722025,56.9893,0.0587501699947236,0.0141104483220753,0.0116532055697713
"BGR",2003,83973.78125,7803881,110994,0.7962521351,10.8043508333333,53.0995083333333,0.0266466786062264,0.0142229231839901,0.0107605153448649
"BGR",2004,96489.4921875,7743264,110994,0.937808171,11.1470875,50.1254333333333,0.00856346033424732,0.0143342652400848,0.0124610877515606
"BGR",2005,119377.5859375,7683763,110994,1.0049688109,10.6770158333333,68.4308416666667,0.0588326188635188,0.0144452659458653,0.0155363440982628
"BGR",2006,141213.71875,7624959,110994,1.1185983979,10.9490975,56.8583916666667,0.0853786093936447,0.0145566684358565,0.0185199315497959
"BGR",2007,165144.84375,7566949,110994,1.2359195765,11.96856,59.7248375,8.03399708718668e-05,0.0146682632590758,0.0218244954142019
"BGR",2008,197345.5625,7510331,110994,1.2484485795,11.9322316666667,40.0482733333333,0.257125502847849,0.0147788426368958,0.0262765465996106
"BGR",2009,221199.78125,7456030,110994,0.9294110232,11.7957241666667,60.2885916666667,0.00864512126879415,0.0148864744374687,0.0296672332662288
"BGR",2010,268591.78125,7404590,110994,1.0320724663,11.8775733333333,64.4412583333333,0.1404613747389,0.014989891405196,0.0362736871656635
"BGR",2011,280066.125,7356213,110994,1.1776198318,10.9430583333333,40.3250616666667,0.0160424688815879,0.0150884701136305,0.0380720521550967
"BGR",2012,297272.0625,7310383,110994,1.247764516,12.0295558333333,50.8812,0.0173871829418887,0.0151830622280666,0.0406643622502405
"BGR",2013,295190.125,7266141,110994,1.3019027411,12.151845,49.7456825,0.0288919975450389,0.015275508691615,0.040625433087522
"BGR",2014,312399.375,7222145,110994,1.3077737715,12.0319433333333,80.8804166666667,0.00561541160865655,0.0153685643254186,0.0432557605808247
"BHR",2002,63115.8359375,735148,678,1.3060752324,27.7445083333333,6.60656666666667,0.0388072822755433,0.000922263272157443,0.0858545979006948
"BHR",2003,77857.5625,778711,678,1.280914868,27.811175,6.30922416666667,0.00282664384204169,0.000870669606567777,0.0999826155017715
"BHR",2004,99925.609375,829848,678,1.4073723319,27.7070416666667,6.97303583333333,0.00459865695882458,0.00081701709228678,0.120414352236795
"BHR",2005,138223.53125,889168,678,1.48313493,27.4531,6.45496583333333,0.0349590705777397,0.000762510571680492,0.155452660520846
"BHR",2006,152087.546875,958414,678,1.4710185544,27.8720166666667,6.72441333333333,0.00257610537170726,0.000707418714668191,0.158686691633261
"BHR",2007,167625.375,1035891,678,1.3778505057,27.942975,3.83880416666667,0.110064724264007,0.000654509016875328,0.161817580228036
"BHR",2008,183984.78125,1114590,678,1.4588266205,27.90115,3.42416333333333,0.0374622986325808,0.000608295427018007,0.165069470612512
"BHR",2009,189093.875,1185029,678,1.1796372541,28.283775,8.86239833333333,0.0213062177730781,0.000572137897047245,0.159568985231585
"BHR",2010,196433.765625,1240862,678,1.2047239452,28.9215833333333,2.44868416666667,0.00542843117733388,0.000546394361339134,0.158304280109311
"BHR",2011,198958.390625,1278269,678,1.7415896488,28.0206666666667,4.79647583333333,0.015950637295307,0.000530404789602189,0.155646730559061
"BHR",2012,207386.3125,1300217,678,1.8588897524,28.258325,4.54498083333333,0.00263117479264102,0.000521451419263092,0.159501308243162
"BHR",2013,216023,1315411,678,1.9187780504,27.80385,3.6739425,0.00352055774449771,0.000515428257784069,0.16422471759777
"BHR",2014,226229.953125,1336397,678,1.7556465065,28.2150333333333,7.10818333333333,0.0195306865464412,0.000507334272674961,0.16928349369611
"BLZ",2002,1988.51953125,262206,22963,1.1869234402,25.8250916666667,165.126733333333,0.000534373681334887,0.0875761805603228,0.0075838063631267
"BLZ",2003,2131.44873046875,269130,22963,1.1912174496,25.8583333333333,138.610758333333,0.602242569564412,0.085323078066362,0.00791977382851689
"BLZ",2004,2318.37817382812,276089,22963,1.0907410865,25.765775,147.802433333333,0.0211595265460595,0.0831724552589926,0.00839721312268189
"BLZ",2005,2597.26025390625,283277,22963,1.1735539234,25.8918083333333,166.9148,0.0112941728124349,0.0810619993857602,0.00916862383429029
"BLZ",2006,2919.60278320312,290747,22963,1.2278567405,25.69,234.537525,0.228471131537237,0.0789793187891878,0.0100417296935243
"BLZ",2007,3217.96044921875,298407,22963,1.2230994244,25.885575,162.24205,0.242653725159039,0.0769519481781594,0.0107837967916931
"BLZ",2008,3610.93627929688,306165,22963,1.3202421788,25.6239916666667,178.739316666667,0.000105382713310853,0.0750020413829144,0.0117940858011101
"BLZ",2009,3909.97485351562,313929,22963,1.0798773608,25.8382916666667,138.564108333333,0.019917086326554,0.0731471128822122,0.0124549654651708
"BLZ",2010,4220.25634765625,321608,22963,1.1605454004,25.533075,184.795283333333,0.0120886660648821,0.0714005870500734,0.0131223612212888
"BLZ",2011,4689.36376953125,329192,22963,1.2474488105,25.8418083333333,171.642966666667,0.257632277334117,0.0697556441225789,0.0142450720841674
"BLZ",2012,4752.21826171875,336701,22963,1.2489969724,25.73375,168.570291666667,0.574756431338308,0.068199975646048,0.0141140604326056
"BLZ",2013,4928.1171875,344181,22963,1.2957125315,25.81235,227.945,0.00480584583160695,0.0667178025515644,0.0143183882535643
"BLZ",2014,5175.43603515625,351694,22963,1.2531563805,25.7833333333333,171.645975,0.00306312595676391,0.0652925554601443,0.0147157359385041
"BRA",2002,4656168.5,180151021,8511920,0.276183574,25.7373416666667,150.942733333333,0.00949184087509029,0.0472488024367067,0.0258459179090636
"BRA",2003,4798555.5,182482149,8511920,0.2814038472,25.5713333333333,140.869158333333,0.0185584430177891,0.0466452200757456,0.0262960269061715
"BRA",2004,5056169.5,184738458,8511920,0.2967825248,25.481775,149.412775,0.013969890311381,0.0460755172049774,0.0273693390901855
"BRA",2005,5394142.5,186917361,8511920,0.2708679528,25.770675,151.178533333333,0.00285619145276723,0.0455384130958279,0.0288584349315739
"BRA",2006,6145125,189012412,8511920,0.2604169937,25.5612583333333,154.036025,0.00947204709293821,0.0450336563082429,0.0325117537783709
"BRA",2007,6895009,191026637,8511920,0.252926117,25.6473416666667,140.707658333333,0.0102552251360736,0.0445588119734317,0.0360944897962058
"BRA",2008,7742464.5,192979029,8511920,0.2725756946,25.37395,158.56665,0.0296367254426745,0.0441080051242252,0.0401207558153897
"BRA",2009,8620885,194895996,8511920,0.2210597574,25.5507833333333,160.882583333333,0.0109694151046832,0.0436741655790609,0.0442332586452931
"BRA",2010,9869311,196796269,8511920,0.225174074,25.8172416666667,146.542658333333,0.0138809678487943,0.0432524460105491,0.0501498887664379
"BRA",2011,11662182,198686688,8511920,0.2370165584,25.4988666666667,152.698341666667,0.0149290105285058,0.0428409174549228,0.0586963430584741
"BRA",2012,12137529,200560983,8511920,0.2476530502,25.7098083333333,137.725,0.0129871067566098,0.0424405578426986,0.0605178974416973
"BRA",2013,12889597,202408632,8511920,0.2556186029,25.6654,147.0799,0.0132589048033856,0.0420531472195316,0.0636810637601661
"BRA",2014,13655093,204213133,8511920,0.2468540582,25.8147833333333,145.524375,0.00346088178698579,0.0416815504221269,0.0668668699186942
"BRB",2002,5136.97216796875,271478,431,0.8181000757,26.8234916666667,147.990983333333,0.000551221431964542,0.00158760562550188,0.0189222410949276
"BRB",2003,5817.16015625,272258,431,0.8829412034,26.8956833333333,139.978358333333,4.93451750140077e-05,0.00158305724716996,0.0213663516085845
"BRB",2004,6613.04833984375,273091,431,0.9021725212,26.8791083333333,254.339916666667,0.00826800327090303,0.00157822850258705,0.024215548442987
"BRB",2005,7322.12158203125,274009,431,0.9566751341,27.2791083333333,227.381758333333,0.000897693807858341,0.00157294103478353,0.0267221937309769
"BRB",2006,8459.8662109375,275039,431,0.9746318688,27.043175,169.916825,0.00099348216025834,0.00156705049102127,0.0307587877026076
"BRB",2007,9524.7158203125,276150,431,0.9117769811,26.7706833333333,185.497358333333,0.000229695467707852,0.00156074597139236,0.0344910947684682
"BRB",2008,10645.3330078125,277319,431,0.9460163112,26.28725,207.21215,0.0147885340729969,0.00155416686198926,0.0383865981336025
"BRB",2009,11612.0166015625,278470,431,0.8817509124,26.7873416666667,157.1715,0.000448633780955806,0.00154774302438324,0.0416993449978903
"BRB",2010,12880.6171875,279569,431,0.8692355239,27.1985833333333,241.8590675,0.000713141427882066,0.00154165876760299,0.0460731239425687
"BRB",2011,14945.37890625,280601,431,0.8653264391,26.9264,262.410166666667,0.00200692636171846,0.00153598882398851,0.0532620300934423
"BRB",2012,15123.03125,281585,431,0.8635948758,26.5537333333333,194.740583333333,0.0719710820498498,0.00153062130440187,0.053706807003214
"BRB",2013,15420.666015625,282509,431,0.9349268292,26.6234,187.61725,0.00194727060773204,0.00152561511314684,0.0545846893926388
"BRB",2014,15839.5302734375,283385,431,0.9147742685,26.4871666666667,199.265166666667,0.00129613515484499,0.00152089913015862,0.0558940320533462
"BRN",2002,63242.0703125,346867,5765,1.0874796908,25.882,247.785383333333,0.000473422963800154,0.0166202031326128,0.182323686924671
"BRN",2003,64482.03125,353389,5765,1.0525846757,25.7295,260.194491666667,0.00551176423648579,0.0163134675951996,0.182467567609631
"BRN",2004,67116.7421875,359523,5765,1.0058957069,25.6457,244.261083333333,8.77102131717704e-07,0.0160351354433513,0.186682749608509
"BRN",2005,70833.9453125,365158,5765,0.9745761662,25.725175,261.666083333333,0.00357291771327222,0.0157876864261498,0.193981633464144
"BRN",2006,76002.140625,370250,5765,0.9694114936,25.6862,289.86325,0.000222465576881344,0.0155705604321404,0.205272493247806
"BRN",2007,80563.53125,374864,5765,0.9575046727,25.5809916666667,305.682916666667,0.0106564019269972,0.0153789107516326,0.214914025486576
"BRN",2008,85046.6953125,379252,5765,1.0591384408,25.322075,328.670833333333,0.000284543006541971,0.0152009745499035,0.224248508412612
"BRN",2009,88258.21875,383772,5765,1.0857263649,25.7175333333333,287.034166666667,0.000110865919771684,0.0150219401102738,0.229975659375879
"BRN",2010,91852.265625,388662,5765,0.9537185661,25.7074083333333,340.905483333333,5.81558546930288e-05,0.0148329396750904,0.236329421515353
"BRN",2011,99354.8984375,394013,5765,0.9953654036,25.567775,316.542916666667,7.26177819604805e-05,0.0146314969303043,0.252161472939979
"BRN",2012,106437.734375,399748,5765,1.056379448,25.7909833333333,289.547916666667,0.308271701040656,0.0144215855989273,0.266262081048561
"BRN",2013,115892.671875,405716,5765,1.1093687884,25.8797666666667,298.511,0.000160106978086443,0.0142094470023366,0.285649744833825
"BRN",2014,121229.71875,411704,5765,0.9936944921,25.682925,260.782666666667,0.0111606549721091,0.0140027786953734,0.294458442837573
"BWA",2002,36639.51171875,1779953,600372,0.9183577406,22.6051,29.8999825,0.0039816254663735,0.337296546594208,0.0205845388719534
"BWA",2003,40524.64453125,1804339,600372,0.8583404251,22.7016166666667,28.2214208333333,0.00128265571434432,0.332737916766195,0.0224595514098238
"BWA",2004,45798.43359375,1829330,600372,0.9099782289,22.579875,36.5479675,0.0019433994229065,0.328192288980118,0.0250356324959138
"BWA",2005,52396.5546875,1855852,600372,0.8850535205,23.1641416666667,26.811765,0.000706550185442549,0.323502089606283,0.0282331536606906
"BWA",2006,59511.62890625,1884238,600372,0.8633458892,21.98365,39.06341,0.000350521113025343,0.318628538433043,0.0315839235310242
"BWA",2007,66865.7890625,1914414,600372,0.9510463881,22.1114666666667,25.3270583333333,0.000781358205123743,0.313606147886507,0.0349275491416695
"BWA",2008,74440.71875,1946351,600372,0.9671591033,22.259625,31.4146758333333,0.00123192012567402,0.30846029313315,0.0382462971735314
"BWA",2009,82859.484375,1979882,600372,0.8668601991,22.8380166666667,34.6539791666667,0.000487365117579866,0.303236253473692,0.0418507185655509
"BWA",2010,93877.21875,2014866,600372,0.9489979632,22.5850166666667,42.089465,0.00185756465386949,0.297971180217444,0.0465922888916682
"BWA",2011,109925.4609375,2051339,600372,1.0354557878,21.99065,41.74118,0.00161247519517254,0.2926732246596,0.0535871744930994
"BWA",2012,120298.859375,2089315,600372,1.1065489628,22.4318,28.64136,0.0014235610883404,0.287353510600364,0.0575781341611964
"BWA",2013,130654.9375,2128507,600372,1.2294908302,22.2728916666667,29.5488733333333,0.00557828906709921,0.282062497327939,0.0613833722416699
"BWA",2014,144318.234375,2168573,600372,1.1477266262,22.1272,35.30227,0.000246526041586506,0.27685118278241,0.0665498622250669
"CAF",2002,6555.8779296875,3907612,622984,0.3610856478,25.4568333333333,102.730744166667,0.000128778132296317,0.15942831581027,0.00167771977609023
"CAF",2003,6574.3486328125,3981665,622984,0.36231226,25.7813166666667,115.6722925,0.00245073478323155,0.15646318813863,0.00165115564288118
"CAF",2004,6722.10791015625,4055036,622984,0.3324395492,25.9342916666667,106.908325833333,0.00250241379167499,0.153632174905476,0.0016577184296653
"CAF",2005,7027.18994140625,4127910,622984,0.3507093687,25.97265,108.392711666667,0.00067584573916669,0.150919957072708,0.00170236026013315
"CAF",2006,8034.56884765625,4201758,622984,0.3639587023,25.6388583333333,115.831375,7.36483033320237e-05,0.148267463285606,0.00191219219375705
"CAF",2007,9048.66796875,4275800,622984,0.3758089902,25.9149666666667,116.7330875,0.000944821759098698,0.145699985967538,0.00211625145440619
"CAF",2008,10219.2490234375,4345386,622984,0.3443752181,25.485375,111.3786925,0.000404481488843263,0.143366780304442,0.00235174712291095
"CAF",2009,11594.9423828125,4404230,622984,0.3392001999,25.9952333333333,109.201185833333,0.000301259138876289,0.141451286604015,0.00263268321200584
"CAF",2010,13606.0234375,4448525,622984,0.3831704306,26.0873083333333,116.1094575,0.000419052784614978,0.140042823182965,0.00305854714484014
"CAF",2011,16880.236328125,4476153,622984,0.3354240084,24.6152166666667,111.8494675,0.00231562005932824,0.13917844184504,0.00377114819983253
"CAF",2012,17049.484375,4490416,622984,0.3343125448,25.5978666666667,117.149738333333,0.00228964877544361,0.138736366519271,0.00379686077526002
"CAF",2013,16966.578125,4499653,622984,0.3945642406,24.8141666666667,120.043096666667,0.00053459185210667,0.138451565042904,0.00377064145279647
"CAF",2014,17171.0234375,4515392,622984,0.50592605,25.3042333333333,117.178220833333,0.000629088991693812,0.137968973679362,0.00380277580274315
"CAN",2002,3207819.75,31320889,9976139,0.7573269035,-6.26846666666667,37.6133666666667,0.00925849870013525,0.318513915744856,0.102417902314331
"CAN",2003,3349291.25,31627806,9976139,0.6984343945,-5.81184833333333,38.682775,0.0478853543785874,0.315423048946234,0.105897046731601
"CAN",2004,3571504.25,31949417,9976139,0.7018054685,-6.9506125,38.4368583333333,0.00860168876590299,0.312247919891621,0.111786210371225
"CAN",2005,3865555.75,32287980,9976139,0.6970984342,-5.39452166666667,41.878775,0.00480411870791826,0.308973772902486,0.119721201202429
"CAN",2006,4208085,32645483,9976139,0.6798118492,-4.8720375,38.5155083333333,0.00525342991822335,0.305590179198758,0.128902519224482
"CAN",2007,4445640,33019932,9976139,0.6619204439,-6.30582916666667,39.7556,0.0218019196832786,0.302124759069764,0.134635044069745
"CAN",2008,4607175.5,33404548,9976139,0.6692423059,-6.56081416666667,40.7108333333333,0.00481260549849147,0.298646130461038,0.137920605900729
"CAN",2009,4794359.5,33789831,9976139,0.583482469,-6.3187825,39.0734416666667,0.021544478543491,0.295240866993386,0.141887643652317
"CAN",2010,5065392.5,34168668,9976139,0.6006072927,-4.3193125,39.8572,0.0205132577751734,0.291967453925918,0.148246706602669
"CAN",2011,5427466,34538622,9976139,0.6232862239,-5.67828083333333,39.1229333333333,0.0150928707743419,0.288840099063593,0.157141938088902
"CAN",2012,5597287,34900705,9976139,0.6239713672,-5.40262416666667,38.6811583333333,0.0156656853294178,0.285843480812207,0.160377476615444
"CAN",2013,5828468.5,35255495,9976139,0.6197339491,-6.44562666666667,38.5636583333333,0.0077744063771098,0.282966924730457,0.165320852820248
"CAN",2014,6097224.5,35604728,9976139,0.6405762293,-6.36397416666667,39.624075,0.0340385092355094,0.280191411657463,0.171247607901962
"CHE",2002,867676.125,7243914,41288,0.9115303421,7.91971583333333,152.226891666667,0.00164731981425426,0.00569968113922943,0.119780014644017
"CHE",2003,865704.25,7291893,41288,0.8952990146,8.35201583333333,96.5927166666667,0.0585573684996239,0.00566217853169266,0.118721469171311
"CHE",2004,912474.125,7347247,41288,0.9399255352,7.1540475,115.020316666667,0.0290765891564321,0.00561951980109012,0.124192656786957
"CHE",2005,990964.375,7410308,41288,1.0032981361,6.91202333333333,107.1421,0.0169691203092747,0.00557169823440537,0.133727825483097
"CHE",2006,1173154.875,7481407,41288,1.0451783716,7.5267575,127.81645,0.00577013213670776,0.00551874801090223,0.156809390934085
"CHE",2007,1369361.375,7560358,41288,1.1131084664,8.351625,131.070233333333,0.0200324362707569,0.00546111705292263,0.181123879980287
"CHE",2008,1405323.75,7646113,41288,1.1477939513,7.39598583333333,136.192,0.0642832911600846,0.00539986788058194,0.183795838486823
"CHE",2009,1410819.625,7737161,41288,1.0693016652,7.51935666666667,121.303033333333,0.00227966008541262,0.00533632426674332,0.182343320114445
"CHE",2010,1464507.625,7831971,41288,1.172521767,6.4651125,123.311983333333,0.029334984900329,0.00527172534219036,0.186990940722329
"CHE",2011,1633561,7930421,41288,1.2249617265,8.10328666666667,107.268308333333,0.0244362197066991,0.00520628097802122,0.205986668299199
"CHE",2012,1787997.875,8031670,41288,1.236823644,7.38721416666667,133.462116666667,0.00514240463090613,0.00514064945397408,0.222618443611354
"CHE",2013,1832210.625,8132674,41288,1.3179655144,6.95822083333333,137.155358333333,0.00457124318069057,0.00507680499673293,0.225290061423832
"CHE",2014,1907268.125,8229629,41288,1.1686011631,8.1465975,140.471575,0.00635104062160169,0.00501699408320837,0.231756270543909
"CHL",2002,445110.59375,15623635,756945,0.633937255,8.085535,65.2821166666667,0.02232061608981,0.0484487124795222,0.0284895668485599
