"iso_o","year","ck","pop_o","area","TO","temperature","rainfall","openness_hat","AperP","ckperP","hat_realopen"
"MDV",2009,8035.59228515625,354501,298,1.3611208217,28.2390833333333,194.310241666667,0.0298391019116259,0.000840618221105159,0.0226673331955516,1.48896225113084
"MDV",2010,9030.9970703125,364511,298,1.4298250697,28.21325,184.950608333333,0.0149159759034371,0.000817533627243074,0.0247756503104502,1.5341672826971
"MDV",2011,10636.8271484375,375131,298,1.7076555052,28.120325,150.551325,0.000532557622938872,0.000794389160053421,0.0283549670606735,1.58574348315725
"MDV",2012,11337.8603515625,386203,298,1.6050309122,28.2228333333333,165.400658333333,0.000772580377552996,0.000771614927900612,0.0293572560326111,1.59648969168954
"MDV",2013,12289.1396484375,397397,298,1.6107536067,28.1755416666667,188.433608333333,0.0108417311849559,0.000749879843078836,0.0309240876212893,1.57932680148878
"MDV",2014,13602.8427734375,408247,298,1.6372116167,28.2438833333333,172.031941666667,0.0028791608561598,0.000729950250706068,0.0333201291704226,1.56946670397174
"MEX",2002,2552781.5,104355608,1967210,0.466979147,21.099425,60.5416991666667,0.00180791461703688,0.0188510233201842,0.0244623317225079,0.504110047089683
"MEX",2003,2751030,105640453,1967210,0.5020568946,21.1657,63.26632,0.00621453739629059,0.0186217489998836,0.0260414445591217,0.510756411711959
"MEX",2004,3077106,106995583,1967210,0.5842432149,20.9460416666667,70.3777616666667,0.00586178554820249,0.0183858991637066,0.0287591871899983,0.556815590660943
"MEX",2005,3530969,108472228,1967210,0.6235912383,21.2996333333333,60.5218666666667,0.000224896700477916,0.0181356097894477,0.0325518251547299,0.579941496352726
"MEX",2006,3770402,110092378,1967210,0.5609272463,21.4469916666667,65.5332541666667,0.0028675175424785,0.0178687211207301,0.0342476206663462,0.602797471686242
"MEX",2007,3924123.75,111836346,1967210,0.5679527936,21.0276666666667,64.3632591666667,0.000840954545351676,0.0175900775585068,0.0350880897879121,0.61440743308375
"MEX",2008,4036199.75,113661809,1967210,0.5777703093,21.0213333333333,65.4208216666667,0.0211477458207229,0.0173075725022114,0.0355106062934473,0.643097184121373
"MEX",2009,4474886.5,115505228,1967210,0.5596776976,21.5343333333333,55.2518341666667,0.00635334057117357,0.0170313503039014,0.0387418524467135,0.53412926135876
"MEX",2010,5054693,117318941,1967210,0.6076031847,20.749575,67.3174941666667,0.00108953879916746,0.016768051119725,0.0430850547824157,0.565458296653071
"MEX",2011,5878632,119090017,1967210,0.6346967792,21.5414583333333,56.8399,0.000870149066473968,0.0165186809906997,0.0493629285484106,0.630985335395313
"MEX",2012,6089363.5,120828307,1967210,0.6576724582,21.5927166666667,58.7297583333333,0.00684535819134177,0.0162810358668685,0.0503968287828447,0.64333051594903
"MEX",2013,6357978.5,122535969,1967210,0.6376487661,21.1770166666667,76.0606666666667,0.00126925014173638,0.0160541432532353,0.051886630120826,0.623592451623695
"MEX",2014,6677512,124221600,1967210,0.6496357919,21.5132083333333,70.1338791666667,0.000899211906325628,0.015836295781088,0.0537548381279906,0.621034026013386
"MLI",2002,15726.9716796875,11638929,1240142,0.5782929137,29.18205,21.3699366666667,0.000472276642749192,0.106551212744747,0.0013512387333652,0.510390960156499
"MLI",2003,16558.267578125,12005128,1240142,0.586281417,29.1800416666667,30.51586,0.00036009973750202,0.103301022696301,0.0013792662250769,0.517104703444068
"MLI",2004,17782.638671875,12391906,1240142,0.5531161766,29.1611666666667,26.5284225,0.00636856165593091,0.100076775921315,0.00143502046189464,0.569163698396437
"MLI",2005,19368.740234375,12798763,1240142,0.5412532577,29.3472,27.0650633333333,0.00332598629758186,0.0968954577876003,0.00151332907987866,0.592219926138484
"MLI",2006,22399.21875,13227064,1240142,0.6097667384,28.8539333333333,24.6323158333333,0.00187245140632341,0.0937579193689544,0.00169343844937924,0.599556184961287
"MLI",2007,25653.7734375,13675606,1240142,0.5664974624,29.0675,25.9847858333333,0.00213514755904764,0.0906827821743329,0.00187587836601171,0.614783108500938
"MLI",2008,29176.671875,14138216,1240142,0.6378795686,28.5499,29.5927825,0.00146450519509179,0.0877155929715602,0.00206367421992987,0.628868078384452
"MLI",2009,33550.41015625,14606597,1240142,0.5056843297,29.2214666666667,26.882245,0.00141179477188682,0.0849028695732483,0.00229693542967263,0.519030851863183
"MLI",2010,39606.0078125,15075085,1240142,0.5798529724,29.74765,33.1753158333333,0.0194555407678126,0.0822643454415017,0.00262724938615603,0.568131622852166
"MLI",2011,49184.015625,15540989,1240142,0.5391355779,29.2277416666667,23.975285,0.00431819002973282,0.0797981389730087,0.00316479315602115,0.608124873070166
"MLI",2012,49908.36328125,16006670,1240142,0.5867060749,28.7673666666667,28.6975741666667,0.0227132879326565,0.0774765769519831,0.00311797290012539,0.612710112098192
"MLI",2013,52223.21484375,16477818,1240142,0.6483869753,28.9210833333333,27.03219,0.000387764341018517,0.0752612997667531,0.00316930402094197,0.603377880651093
"MLI",2014,55763.140625,16962846,1240142,0.6063870922,29.0446,27.3292708333333,6.95212601899028e-05,0.0731093119633345,0.00328736938512559,0.595778556282971
"MLT",2002,19278.0390625,401303,316,2.188529089,19.3497083333333,32.8870316666667,0.00816363353868319,0.000787434930713202,0.0480386118780572,2.60677989984818
"MLT",2003,19964.046875,403211,316,2.145723403,19.4480583333333,49.6637583333333,0.00681064638030948,0.00078370877778632,0.0495126543546679,2.61627002615815
"MLT",2004,21140.25,405007,316,2.082573142,18.8789333333333,31.97244,0.00771002078856751,0.000780233428064206,0.0521972459735264,2.66137264807278
"MLT",2005,21480.123046875,406787,316,2.11188036,18.6625666666667,32.7872391666667,0.00101258855865297,0.000776819318218134,0.0528043498117565,2.68290511384057
"MLT",2006,24222.439453125,408563,316,2.502849929,19.296725,34.3324066666667,0.176503503327436,0.000773442529059166,0.0592869140209099,2.70432262572904
"MLT",2007,27340.193359375,410324,316,2.585097699,19.6472,35.8100108333333,0.187902931692399,0.000770123122215615,0.0666307438984193,2.722721565295
"MLT",2008,28242.033203125,412128,316,2.972016904,19.5836,31.6414633333333,0.0545893745574101,0.000766752077024614,0.0685273342338424,2.75596911756019
"MLT",2009,30211.431640625,414045,316,2.969748802,19.101825,46.0774625,0.0934340060447502,0.000763202067408132,0.07296654141609,2.63026960755882
"MLT",2010,35540.1796875,416110,316,3.074217744,19.306625,35.407075,0.00509357981103748,0.000759414577876042,0.0854105397310807,2.67915471281533
"MLT",2011,38051.98046875,418367,316,3.184454884,18.8709833333333,39.7631783333333,0.0168893666397139,0.000755317699531751,0.0909535897160866,2.72911282057173
"MLT",2012,39171.140625,420789,316,3.259982469,19.57165,34.6547608333333,0.0444242426174234,0.000750970201217237,0.0930897448008384,2.75215524375546
"MLT",2013,43868.42578125,423246,316,3.078039702,19.5995083333333,31.6441466666667,0.00548077974522516,0.000746610718116651,0.103647585048057,2.73720336520649
"MLT",2014,40062.5078125,425570,316,2.857410992,19.752925,34.0451583333333,0.18568932810883,0.000742533543247879,0.094138467966492,2.73428837258817
"MNG",2002,36531.81640625,2443659,1565500,1.1851725312,0.974755833333333,15.1727133333333,1.3582913123495,0.64063766671209,0.0149496375747394,1.06140349275569
"MNG",2003,44553.73828125,2469286,1565500,1.2029939351,0.0909191666666665,22.14889,0.0026430299113376,0.633988934453117,0.0180431664380918,1.09199298849737
"MNG",2004,57389.43359375,2496832,1565500,1.3132931823,1.18716583333333,14.537545,0.0390176227586264,0.626994527465204,0.0229848999026566,1.14962323722787
"MNG",2005,79772.390625,2526446,1565500,1.2238145989,-0.192425833333334,16.2463341666667,0.00260681468515663,0.619645145789777,0.0315749438638308,1.13229952396386
"MNG",2006,85611.59375,2558012,1565500,1.129299831,0.993111666666667,16.0604475,3.79879027426664e-05,0.611998692734827,0.0334680188169563,1.1722550722809
"MNG",2007,90254.515625,2591670,1565500,1.1788042642,2.19974833333333,15.5712733333333,0.0375797748759378,0.604050670031293,0.0348248486979438,1.20823985513943
"MNG",2008,94322,2628131,1565500,1.211980134,1.12323833333333,17.53903,0.00011056493404233,0.595670459349249,0.0358893829873777,1.22038044546366
"MNG",2009,94983.8671875,2668289,1565500,1.0781375717,0.6047575,16.4953083333333,0.00125876742980496,0.586705563003108,0.0355972936917628,1.09994561116629
"MNG",2010,98711.3984375,2712650,1565500,1.0335003165,-0.500623333333333,19.0410808333333,0.0044700605128879,0.577110943173649,0.036389286652351,1.13164540866668
"MNG",2011,109334.1796875,2761516,1565500,1.2699922864,-0.0333366666666668,17.1743841666667,0.0373616665224578,0.566898761404967,0.0395920862625819,1.19351192700978
"MNG",2012,117768.21875,2814226,1565500,1.0958856435,-0.729940833333333,20.50315,0.0152150070541936,0.556280838852317,0.0418474631212987,1.19190159247113
"MNG",2013,125610.125,2869107,1565500,1.0031198932,0.997190833333334,21.9173558333333,0.0356042796795113,0.545640159115711,0.0437802162833244,1.20554207000438
"MNG",2014,129986.3984375,2923896,1565500,1.0932231171,1.12459416666667,17.3598891666667,1.17074810603368,0.535415760341681,0.0444565738444527,1.16047608045293
"MOZ",2002,13208.0048828125,19139658,801590,0.8041614111,24.3093166666667,72.2740658333333,0.00375665282877411,0.0418811036226457,0.000690085731041406,0.781412219872536
"MOZ",2003,14374.4873046875,19716598,801590,0.765095523,24.2374583333333,80.37671,0.00456809566665923,0.0406555938301324,0.000729055149609862,0.784820417825866
"MOZ",2004,15706.7021484375,20312705,801590,0.7720534368,24.0749916666667,94.78077,0.0218234417441346,0.0394624940400602,0.000773245225017421,0.83221220764253
"MOZ",2005,17441.013671875,20923070,801590,0.7636774826,24.8363333333333,56.2547475,0.00832431161101572,0.0383112994412388,0.00083357813513385,0.865511598124709
"MOZ",2006,19922.8359375,21547463,801590,0.7120178092,24.2554583333333,70.2843033333333,0.00623402820169107,0.0372011312886348,0.000924602396927193,0.871578295211785
"MOZ",2007,22120.9375,22188387,801590,0.7074947259,24.2642333333333,78.9983258333333,0.0126558471173875,0.0361265557518895,0.000996960144060945,0.885017578658348
"MOZ",2008,25341.470703125,22846758,801590,0.6851064644,24.0736583333333,79.701625,0.00879923814829351,0.0350855031597919,0.00110919329136874,0.904265356551353
"MOZ",2009,28443.4140625,23524063,801590,0.7124674501,24.2570833333333,75.2254475,0.00403665263671449,0.0340753210871778,0.00120911995782786,0.788324420507668
"MOZ",2010,32543.716796875,24221405,801590,0.7773154323,24.71385,72.7595758333333,0.000511759921267118,0.0330942816901001,0.00134359327202014,0.839526986657213
"MOZ",2011,38045.11328125,24939005,801590,0.8833446309,24.2339,86.0002133333333,0.00625355468132431,0.0321420201006415,0.00152552651083113,0.882473363119215
"MOZ",2012,45755.1171875,25676606,801590,1.1082979956,24.050375,81.0016458333333,0.00223850668542634,0.0312186898844808,0.00178197683866396,0.881566349219179
"MOZ",2013,58538.7421875,26434372,801590,1.1437594225,24.1349083333333,80.74147,0.0141976786516282,0.0303237769370878,0.0022144933947173,0.856533667197419
"MOZ",2014,68871.40625,27212382,801590,1.181226299,24.26845,85.8620575,0.00529601445190948,0.0294568112412945,0.00253088488357983,0.842775622812129
"MUS",2002,32077.814453125,1201812,2045,1.2060171373,24.8010166666667,152.129991666667,0.0200368807789808,0.0017015972548119,0.0266912083197081,1.08598017125363
"MUS",2003,31885.017578125,1208994,2045,1.1206552796,24.2176583333333,146.18935,0.00409821320601642,0.00169148895693444,0.0263731809902489,1.08851171388217
"MUS",2004,32348.412109375,1215677,2045,1.1041359296,23.5373916666667,155.170433333333,0.0127591777611798,0.00168219025283854,0.0266093807066968,1.13317932909869
"MUS",2005,33214.07421875,1222003,2045,1.2571303749,23.87945,176.316075,0.00275990771685472,0.00167348197999514,0.0271800267419556,1.16238042476424
"MUS",2006,38575.53515625,1228098,2045,1.2706286176,23.871675,160.181258333333,0.021350597141835,0.00166517655757114,0.0314107955197794,1.17762145778283
"MUS",2007,43920.99609375,1233911,2045,1.2087645125,24.0129166666667,141.242066666667,0.000650384053539518,0.00165733184970391,0.0355949465510478,1.194033774458
"MUS",2008,49489.80859375,1239293,2045,1.154893159,23.8951166666667,170.754983333333,0.0140687241208559,0.00165013439114076,0.0399339047293497,1.21401573851344
"MUS",2009,55708.8125,1244024,2045,1.0442972895,24.3119666666667,158.852933333333,0.000702983380868057,0.00164385896092037,0.0447811396725465,1.10264775618744
"MUS",2010,63291.85546875,1247955,2045,1.1345707355,24.308075,149.808675,0.0221400505190035,0.00163868088192283,0.0507164564978305,1.14651121392759
"MUS",2011,73533.6953125,1251023,2045,1.1753894637,24.3230916666667,147.569608333333,0.0129659720551732,0.00163466219246169,0.0587788516378196,1.19950293593238
"MUS",2012,76751.640625,1253371,2045,1.1950011978,24.4011083333333,106.2392,0.0478587913851392,0.00163159990138594,0.0612361707946011,1.21280605211933
"MUS",2013,80534.1484375,1255290,2045,1.099697366,24.1174416666667,158.625991666667,0.00346542338711436,0.00162910562499502,0.06415581135634,1.19489699737658
"MUS",2014,84453.671875,1257219,2045,1.1329279553,24.4320333333333,147.454041666667,0.0157145154969983,0.00162660602488508,0.067174988506378,1.19202145300367
"MWI",2002,24751.77734375,12013711,118484,0.4190083779,22.4050083333333,81.1432566666667,0.00473993778612466,0.0098623980550223,0.00206029405433092,0.503584159242801
"MWI",2003,28272.919921875,12336687,118484,0.5084244944,22.4587083333333,90.0416616666667,0.00279552322579036,0.00960419924733439,0.00229177573540408,0.505949207196184
"MWI",2004,32752.3125,12676038,118484,0.5146624171,22.237025,97.7745525,0.00549177467875339,0.00934708463322688,0.00258379727956006,0.54934188822082
"MWI",2005,40945.4140625,13039711,118484,0.5744798438,22.9758583333333,61.11919,0.00185447791890018,0.00908639769700417,0.00314005533270638,0.574019878207617
"MWI",2006,47901.203125,13429262,118484,0.5435996831,22.3282833333333,81.4646266666667,0.000601342447957685,0.00882282287738522,0.00356692743986974,0.577111524004408
"MWI",2007,49049.27734375,13840969,118484,0.5644416525,22.4345333333333,88.158745,0.00567787853777129,0.00856038330842299,0.00354377481401411,0.597627136821321
"MWI",2008,53338.28125,14271234,118484,0.6196576897,22.2332916666667,87.4966508333333,0.000330867443265933,0.00830229537263561,0.00373746805987485,0.620240909472291
"MWI",2009,50490.0390625,14714602,118484,0.516830725,22.493725,95.0786175,0.00921646451990283,0.00805213759774135,0.0034312881219961,0.515807169679946
"MWI",2010,53132.5703125,15167095,118484,0.5764752005,22.9658583333333,78.4762575,0.00321326936437978,0.00781191124602305,0.00350314745918714,0.573484799010896
"MWI",2011,55434.58984375,15627618,118484,0.4878785978,22.3816583333333,95.554235,0.00286566770022056,0.00758170567005157,0.00354721940629404,0.622289491137461
"MWI",2012,55062.0703125,16097305,118484,0.6788159612,22.2137416666667,89.3671875,0.00691272182251,0.00736048673986111,0.00342057694207198,0.634053710236411
"MWI",2013,55952.21875,16577147,118484,0.7826910655,22.353025,91.5058775,0.00581021243016766,0.00714743013378599,0.00337526226617885,0.625506816062532
"MWI",2014,57264.09375,17068838,118484,0.7332661186,22.4904666666667,87.2456525,0.00326467749333241,0.00694153872688932,0.00335489116189397,0.62121513780726
"MYS",2002,870002.6875,24198811,329758,1.9935649195,26.0465083333333,228.170333333333,0.0702758011452508,0.0136270331629104,0.0359522906931254,1.67198733006672
"MYS",2003,897756.1875,24688703,329758,1.9419489031,25.8124583333333,269.944083333333,0.0645599762422457,0.0133566352189501,0.0363630356564296,1.67514566649108
"MYS",2004,945059.1875,25174109,329758,2.1037382207,25.764325,242.169916666667,0.00197446414924825,0.0130990931992866,0.0375409190251778,1.73165029763883
"MYS",2005,1013645.25,25659393,329758,2.0385446065,25.8184416666667,237.68675,0.056003323507644,0.0128513562265483,0.0395038670634181,1.75194099732867
"MYS",2006,1116118.625,26143566,329758,2.0257765383,25.6831833333333,266.619166666667,0.0157317642452076,0.0126133519811337,0.0426919045779753,1.76855965083712
"MYS",2007,1206865.75,26625845,329758,1.9246610759,25.611125,279.887,0.00064299585415623,0.012384883935139,0.04532685253745,1.78312445556167
"MYS",2008,1285948.625,27111069,329758,1.7666859213,25.4737916666667,316.279666666667,0.0217301067981827,0.0121632238109091,0.0474326049260544,1.80574399990437
