"iso_o","iso_d","year","ck","pop_o","pop_d","area","temperature","rainfall","TO","dis_int","lat","lon","landlocked","contig","dist","distcap","wto_o","wto_d","rta"
"PAK","SVK",2006,900533.75,157093.993,5398.541,882872,20.9806483333333,29.5240866666667,0.3568172966,353.4131,33.66667,73.13333,0,0,4856.792,4856.792,1,1,0
"RWA","SVK",2006,13294.1083984375,9206.58,5398.541,26338,20.1725416666667,107.617933333333,0.3710361839,61.0415,-1.933333,30.06667,1,0,5714.688,5714.688,1,1,0
"ECU","SVK",2007,381349.5625,14205.453,5398.326,275716,21.042125,176.249216666667,0.6258713842,197.4989,-0.2333333,-78.5,0,0,10456.59,10456.59,1,1,0
"ARG","SVK",2007,1646294.5,39970.224,5398.326,2766889,13.9336258333333,45.9504833333333,0.4094517062,625.6475,-34.66667,-58.5,0,0,11879.9,11879.9,1,1,0
"ZMB","SVK",2007,101726.046875,12725.974,5398.326,752614,21.9350666666667,79.3465375,0.657714587,326.3022,-15.46667,28.26667,1,0,7167.647,7167.647,1,1,0
"UGA","SVK",2007,81915.90625,30590.487,5398.326,241038,23.8768,121.638725,0.4677741665,184.6616,0.3333333,32.58333,1,0,5527.376,5527.376,1,1,0
"GRD","SVK",2007,3012.37231445312,103.586,5398.326,345,26.9416666666667,104.099883333333,0.8513841007,6.986238,12.06667,-61.73333,0,0,8198.351,8198.351,1,1,0
"SUR","SVK",2007,23824.23046875,509.705,5398.326,163820,26.0550416666667,214.965633333333,1.0138291155,152.236,5.866667,-55.23333,0,0,8228.607,8228.607,1,1,0
"HRV","SVK",2008,332889.1875,4352.428,5398.856,56538,11.950855,87.0485833333333,0.8497878443,89.43428,45.8,15.96667,0,0,278.7123,278.7123,1,1,1
"ITA","SVK",2008,10368286,59502.385,5398.856,301323,12.7552066666667,84.5074416666667,0.5471800768,206.4667,41.88334,12.5,0,0,789.4631,789.4631,1,1,1
"ARE","SVK",2008,1793105.875,6894.278,5398.856,83657,27.4547416666667,1.832055,1.4851354402,108.789,24.46667,54.41667,0,0,4189.749,4189.749,1,1,0
"NZL","SVK",2008,376267.75,4278.325,5398.856,268676,10.1850258333333,147.410241666667,0.6433705839,194.9612,-44.28333,174.7833,0,0,18263.92,18263.92,1,1,0
"KWT","SVK",2008,375182.1875,2652.34,5398.856,17818,26.3378666666667,4.23693083333333,0.9268298839,50.20689,29.33333,48,0,0,3361.164,3361.164,1,1,0
"DEU","SVK",2008,12201877,81130.944,5398.856,357325,9.97465,58.9835333333333,0.8094490464,224.8358,51.467,6.983,0,0,817.4212,553.9702,1,1,1
"MNG","SVK",2009,94983.8671875,2668.289,5400.719,1565500,0.6047575,16.4953083333333,1.0781375717,470.6091,47.9,106.8667,1,0,6263.582,6263.582,1,1,0
"BRN","SVK",2009,88258.21875,383.772,5400.719,5765,25.7175333333333,287.034166666667,1.0857263649,28.55837,4.933333,114.9667,0,0,10183.43,10183.43,1,1,0
"DEU","SVK",2009,12396126,80965.612,5400.719,357325,9.66916333333333,61.8863083333333,0.7066504626,224.8358,51.467,6.983,0,0,817.4212,553.9702,1,1,1
"AGO","SVK",2009,422951.03125,22549.547,5400.719,1246700,22.0453,86.8658183333333,1.2244614234,419.9666,-8.833333,13.25,0,0,6355.751,6355.751,1,1,0
"LVA","SVK",2010,212630.28125,2118.848,5404.294,64589,5.70824,68.8338083333333,1.0878898684,95.59013,56.95,24.1,0,0,1083.025,1083.025,1,1,1
"DOM","SVK",2010,358452.90625,9897.985,5404.294,48734,24.4825166666667,162.930891666667,0.5599993608,83.03283,18.5,-69.78333,0,0,8273.02,8273.02,1,1,0
"MLI","SVK",2010,39606.0078125,15075.085,5404.294,1240142,29.74765,33.1753158333333,0.5798529724,418.8606,12.66667,-7.983333,1,0,4585.431,4585.431,1,1,0
"CAF","SVK",2010,13606.0234375,4448.525,5404.294,622984,26.0873083333333,116.1094575,0.3831704306,296.8741,4.383333,18.61667,1,0,4875.012,4875.012,1,1,0
"RWA","SVK",2010,21845.4765625,10246.842,5404.294,26338,20.5853583333333,114.739325,0.4203062917,61.0415,-1.933333,30.06667,1,0,5714.688,5714.688,1,1,0
"HTI","SVK",2010,110129.53125,9999.617,5404.294,27750,24.2979583333333,166.281516666667,0.8009117744,62.65638,18.55,-72.33334,0,0,8454.582,8454.582,1,1,0
"PRY","SVK",2011,121547.3125,6293.783,5409.847,406752,23.6661166666667,90.685225,0.7644206377,239.8826,-25.25,-57.66667,1,0,11041.69,11041.69,1,1,0
"LUX","SVK",2011,159924.921875,519.941,5409.847,2586,10.6148691666667,66.1306166666667,3.234496074,19.12705,49.6,6.15,1,0,821.1423,821.1423,1,1,1
"BGR","SVK",2011,280066.125,7356.213,5409.847,110994,10.9430583333333,40.3250616666667,1.1776198318,125.3094,42.66667,23.3,0,0,776.8502,776.8502,1,1,1
"TUR","SVK",2012,3680660.5,74569.867,5417.07,780576,12.1386933333333,55.9327333333333,0.5224531361,332.3085,39.93,32.85,0,0,1223.27,1548.989,1,1,0
"DJI","SVK",2012,13422.70703125,881.185,5417.07,23200,28.6591916666667,19.9384175,NA,57.28986,11.6,43.15,0,0,4731.651,4731.651,1,1,0
"JOR","SVK",2012,196621.9375,7992.573,5417.07,91862,19.7696533333333,7.58824666666667,1.2051143679,113.9992,31.95,35.93333,0,0,2398.003,2398.003,1,1,0
"IRL","SVK",2013,956680.375,4681.967,5425.13,70285,9.63688333333333,92.1352916666667,1.9329065704,99.71606,53.33333,-6.25,0,0,1736.948,1736.948,1,1,1
"MLT","SVK",2013,43868.42578125,423.246,5425.13,316,19.5995083333333,31.6441466666667,3.078039702,6.686169,35.9,14.53333,0,0,1382.29,1382.29,1,1,1
"FRA","SVK",2013,11653404,63919.917,5425.13,547026,12.193615,77.6727166666667,0.5976405508,278.1876,48.86666,2.333333,0,0,1094.61,1094.61,1,1,1
"SEN","SVK",2013,106942.484375,14120.32,5425.13,196722,28.7271083333333,64.5662491666667,0.6024512908,166.8247,14.63333,-17.45,0,0,4897.325,4897.325,1,1,0
"COL","SVK",2013,1748800.5,47342.981,5425.13,1141748,24.7245,187.58995,0.3801146488,401.9008,4.633333,-75.06667,0,0,9798.274,9798.274,1,1,0
"SYC","SVK",2013,10003.9267578125,92.765,5425.13,455,27.322,140.728641666667,1.8945924444,8.02305,-4.633333,55.46667,0,0,6957.833,6957.833,0,1,0
"ZAF","SVK",2013,2117818,53767.396,5425.13,1219912,18.351425,35.0526533333333,0.6424175982,415.4302,-33.93333,18.46667,0,0,9138.581,8298.498,1,1,0
"OMN","SVK",2014,542946.25,3960.925,5432.841,212379,26.112825,10.1041141666667,1.1619298133,173.3363,23.61667,58.63334,0,0,4546.616,4546.616,1,1,0
"SLE","SVK",2014,21991.59375,7079.162,5432.841,73326,26.3322166666667,209.286161666667,0.8318579526,101.8504,8.5,-13.28333,0,0,5258.997,5258.997,1,1,0
"ECU","SVK",2014,614165.8125,15903.112,5432.841,275716,21.9997583333333,169.50875,0.5770816899,197.4989,-0.2333333,-78.5,0,0,10456.59,10456.59,1,1,0
"URY","SVK",2014,259771.1875,3419.546,5432.841,176215,18.41065,143.299033333333,0.4908762406,157.8902,-34.91667,-56.16667,0,0,11757.85,11757.85,1,1,0
"BHR","SVN",2002,63115.8359375,735.148,1988.264,678,27.7445083333333,6.60656666666667,1.3060752324,9.793742,26.2,50.63334,0,0,3877.791,3877.791,1,1,0
"IDN","SVN",2002,2001543.125,217508.059,1988.264,1933658,26.3814333333333,220.50575,0.5907946177,523.0264,-6.133333,106.75,0,0,10681.5,10681.5,1,1,0
"ISR","SVN",2002,590221.0625,6239.285,1988.264,21621,20.7180666666667,23.0136158333333,0.6871553037,55.30593,32.08333,34.76667,0,0,2330.303,2330.303,1,1,0
"CAF","SVN",2002,6555.8779296875,3907.612,1988.264,622984,25.4568333333333,102.730744166667,0.3610856478,296.8741,4.383333,18.61667,1,0,4656.411,4656.411,1,1,0
"PER","SVN",2002,417879.5,26601.467,1988.264,1285216,19.7159333333333,139.625275,0.3524918133,426.4046,-12.1,-77.05,0,0,11101.82,11101.82,1,1,0
"HRV","SVN",2003,189622.328125,4388.946,1988.965,56538,11.4635791666667,65.0655333333333,0.8519663327,89.43428,45.8,15.96667,0,1,117.3451,117.3451,1,1,1
"CYP","SVN",2003,60882.23046875,993.563,1988.965,9251,19.8753416666667,49.4513233333333,1.1400458845,36.17663,35.15,33.35,0,0,1994.669,1994.669,1,1,1
"KWT","SVN",2003,250841.28125,2169.118,1988.965,17818,26.5219083333333,11.9538941666667,0.8655638887,50.20689,29.33333,48,0,0,3450.131,3450.131,1,1,0
"MLI","SVN",2003,16558.267578125,12005.128,1988.965,1240142,29.1800416666667,30.51586,0.586281417,418.8606,12.66667,-7.983333,1,0,4276.956,4276.956,1,1,0
"POL","SVN",2003,1140980,38438.826,1988.965,312685,8.29648,40.7497583333333,0.6943730568,210.3233,52.25,21,0,0,834.402,834.402,1,1,1
"CAN","SVN",2003,3349291.25,31627.806,1988.965,9976139,-5.81184833333333,38.682775,0.6984343945,1187.996,45.42,-75.71,0,0,6946.394,6595.499,1,1,0
"SLV","SVN",2004,30179.751953125,6000.775,1991.43,21041,24.7302083333333,134.380916666667,0.6978226417,54.55907,13.66667,-89.16666,0,0,9947.661,9947.661,1,1,0
"TCD","SVN",2004,17737.71875,9710.043,1991.43,1284005,28.0505,28.6001641666667,1.0176859092,426.2036,12.16667,14.98333,1,0,3773.318,3773.318,1,1,0
"PAN","SVN",2004,65767.671875,3269.541,1991.43,75648,25.4752833333333,258.903225,1.2365256123,103.4505,8.95,-79.5,0,0,9607.078,9607.078,1,1,0
"EST","SVN",2004,56454.2734375,1363.565,1991.43,45227,6.00418,61.9820016666667,1.3091275062,79.98945,59.41667,24.75,0,0,1634.182,1634.182,1,1,1
"DEU","SVN",2005,9674234,81671.234,1996.281,357325,9.40692833333333,57.9304083333333,0.7042119034,224.8358,51.467,6.983,0,0,814.8665,723.9545,1,1,1
"SVN","SVN",2005,211647.546875,1996.281,1996.281,20256,8.7272525,112.140408333333,1.1979748053,53.53165,46.06667,14.5,0,0,53.53165,53.53165,1,1,1
"FIN","SVN",2005,680550.0625,5258.927,1996.281,336593,3.07534916666667,49.7621716666667,0.7662771387,218.2159,60.13334,25,0,0,1710.822,1710.822,1,1,1
"SLV","SVN",2005,35501.4375,6028.961,1996.281,21041,24.7083916666667,162.553803333333,0.6971580503,54.55907,13.66667,-89.16666,0,0,9947.661,9947.661,1,1,0
"SAU","SVN",2005,2012688.25,23905.654,1996.281,2153168,25.4360166666667,5.41368166666667,0.8195407594,551.9157,24.65,46.76667,0,0,3732.188,3732.188,1,1,0
"NER","SVN",2006,42292.58203125,14132.064,2003.791,1267000,27.9585,14.5059908333333,0.459214679,423.372,13.53333,2.083333,1,0,3803.934,3803.934,1,1,0
"IND","SVN",2006,9233062,1161977.719,2003.791,3287590,24.7259583333333,90.6349033333333,0.4659202865,681.9816,28.61667,77.21667,0,0,5718.953,5718.953,1,1,0
"ZAF","SVN",2006,1046179.75,49364.582,2003.791,1219912,18.0916083333333,49.0016033333333,0.6027726432,415.4302,-25.73,28.22,0,0,8912.863,8110.271,1,1,0
"ALB","SVN",2006,63361.08203125,3054.331,2003.791,28748,11.5028033333333,80.0901666666667,0.7426710285,63.77311,41.33333,19.81667,0,0,678.3095,678.3095,1,1,0
"PHL","SVN",2006,1089157.875,87809.419,2003.791,3e+05,26.0034666666667,200.163608333333,0.9494082815,206.0129,14.61667,120.9667,0,0,10071.6,10071.6,1,1,0
"URY","SVN",2006,135593.40625,3331.043,2003.791,176215,18.2501833333333,97.6448333333333,0.619715745,157.8902,-34.91667,-56.16667,0,0,11456.62,11456.62,1,1,0
"HUN","SVN",2006,609528.375,10055.897,2003.791,93032,10.6956916666667,49.9383166666667,1.4905282637,114.7229,47.5,19.05,1,1,381.6249,381.6249,1,1,1
"TGO","SVN",2006,15174.046875,5837.792,2003.791,56785,27.3991166666667,92.1286583333333,0.8842884388,89.62943,6.166667,1.35,0,0,4617.75,4617.75,1,1,0
"OMN","SVN",2007,231177.28125,2662.762,2013.539,212379,26.4117666666667,18.0206591666667,0.964725803,173.3363,23.61667,58.63334,0,0,4659.1,4659.1,1,1,0
"DJI","SVN",2007,7254.7783203125,809.402,2013.539,23200,28.102175,18.8023658333333,NA,57.28986,11.6,43.15,0,0,4692.666,4692.666,1,1,0
"ISR","SVN",2007,665483.75,6922.685,2013.539,21621,20.4373166666667,17.1335375,0.8196200273,55.30593,32.08333,34.76667,0,0,2330.303,2330.303,1,1,0
"LUX","SVN",2007,114725.3046875,474.722,2013.539,2586,10.4649775,91.361035,3.325048493,19.12705,49.6,6.15,1,0,736.8185,736.8185,1,1,1
"CAN","SVN",2007,4445640,33019.932,2013.539,9976139,-6.30582916666667,39.7556,0.6619204439,1187.996,45.42,-75.71,0,0,6946.394,6595.499,1,1,0
"TJK","SVN",2007,108472.1484375,7152.385,2013.539,143095,4.56473,37.3902383333333,1.4552809972,142.2807,38.63334,68.85,1,0,4457.384,4457.384,0,1,0
"PRY","SVN",2007,99080.8515625,5966.159,2013.539,406752,23.5214916666667,88.9334816666667,0.7900113742,239.8826,-25.25,-57.66667,1,0,10751.98,10751.98,1,1,0
"QAT","SVN",2007,271834.96875,1189.633,2013.539,11437,27.9694833333333,3.22222166666667,0.9611410571,40.22443,25.25,51.53333,0,0,4016.272,4016.272,1,1,0
"LBR","SVN",2007,4866.90283203125,3512.932,2013.539,111369,25.7865583333333,196.170066666667,3.1135411509,125.5209,6.333333,-10.76667,0,0,5044.893,5044.893,0,1,0
"JAM","SVN",2008,83698.96875,2790.122,2024.538,10991,24.73925,170.919658333333,1.1357740384,39.43233,17.96667,-76.8,0,0,8686.198,8686.198,1,1,0
"SLV","SVN",2008,57652.11328125,6110.301,2024.538,21041,24.6617916666667,162.921584166667,0.8066599098,54.55907,13.66667,-89.16666,0,0,9947.661,9947.661,1,1,0
"JOR","SVN",2008,154921.75,6489.822,2024.538,91862,19.5862816666667,6.025795,1.4530833051,113.9992,31.95,35.93333,0,0,2415.967,2415.967,1,1,0
"NGA","SVN",2008,1097859.125,150347.39,2024.538,923768,27.0553583333333,105.3780925,0.4079683535,361.5058,9.18,7.17,0,0,4535.252,4164.56,1,1,0
"CHL","SVN",2008,761539.3125,16661.942,2024.538,756945,8.66347166666667,53.349375,0.8078977343,327.2397,-33.5,-70.66666,0,0,12288.49,12288.49,1,1,0
"ALB","SVN",2008,82640.5078125,2991.651,2024.538,28748,12.5040525,81.1561583333333,0.7745170615,63.77311,41.33333,19.81667,0,0,678.3095,678.3095,1,1,0
"TCD","SVN",2008,22488.55078125,11133.861,2024.538,1284005,27.6876166666667,30.2931083333333,0.8028966642,426.2036,12.16667,14.98333,1,0,3773.318,3773.318,1,1,0
"LKA","SVN",2009,391196.84375,20075.086,2035.424,65610,27.349975,132.935675,0.4914914153,96.3427,6.916667,79.86667,0,0,7573.817,7573.817,1,1,0
"AUT","SVN",2009,1424927.375,8370.038,2035.424,83858,7.37331416666667,109.63885,0.8706223097,108.9196,48.21667,16.36667,1,1,277.8844,277.8844,1,1,1
"NGA","SVN",2009,1168140.75,154402.181,2035.424,923768,27.8204583333333,92.9913075,0.3605871041,361.5058,9.18,7.17,0,0,4535.252,4164.56,1,1,0
"LTU","SVN",2009,182505.6875,3168.772,2035.424,65300,7.18937833333333,58.3185916666667,1.0555858206,96.11483,54.68333,25.31667,0,0,1225.651,1225.651,1,1,1
"LSO","SVN",2009,14889.443359375,2019.209,2035.424,30355,13.2514641666667,64.349325,1.5599947759,65.53132,-29.31667,27.48333,1,0,8491.818,8491.818,1,1,0
"ATG","SVN",2009,6806.29296875,93.581,2035.424,442,25.850625,180.55985,1.0358158122,7.907605,17.13333,-61.83333,0,0,7608.17,7608.17,1,1,0
"NIC","SVN",2009,76680.7421875,5666.581,2035.424,130670,25.6426583333333,173.636853333333,0.8699361045,135.9633,12.1,-86.3,0,0,9864.914,9864.914,1,1,0
"TGO","SVN",2009,18570.51953125,6330.472,2035.424,56785,27.4677333333333,104.006940833333,0.8372306529,89.62943,6.166667,1.35,0,0,4617.75,4617.75,1,1,0
"BRA","SVN",2009,8620885,194895.996,2035.424,8511920,25.5507833333333,160.882583333333,0.2210597574,1097.356,-15.78,-47.91,0,0,9891.706,9292.304,1,1,0
"TGO","SVN",2010,20208.83984375,6502.952,2045.168,56785,27.7933833333333,111.478164166667,0.9027265548,89.62943,6.166667,1.35,0,0,4617.75,4617.75,1,1,0
"MLI","SVN",2010,39606.0078125,15075.085,2045.168,1240142,29.74765,33.1753158333333,0.5798529724,418.8606,12.66667,-7.983333,1,0,4276.956,4276.956,1,1,0
"MEX","SVN",2010,5054693,117318.941,2045.168,1967210,20.749575,67.3174941666667,0.6076031847,527.5446,19.41667,-99.16666,0,0,10165.32,10165.32,1,1,0
"KEN","SVN",2010,208478.203125,41350.152,2045.168,582646,25.3945916666667,53.8848166666667,0.5422686463,287.102,-1.283333,36.83333,0,0,5707.653,5707.653,1,1,0
"PRY","SVN",2010,113729.84375,6209.877,2045.168,406752,23.2820833333333,95.3265066666667,0.7795021769,239.8826,-25.25,-57.66667,1,0,10751.98,10751.98,1,1,0
"NZL","SVN",2011,411907.59375,4418.365,2053.436,268676,10.2663208333333,153.762033333333,0.5918045779,194.9612,-44.28333,174.7833,0,0,18478.29,18478.29,1,1,0
"AUS","SVN",2011,3461364.75,22479.799,2053.436,7686848,21.3632666666667,49.5156333333333,0.4197793976,1042.817,-35.3,149.133,0,0,16152.8,16081.15,1,1,0
"POL","SVN",2011,1864349,38320.947,2053.436,312685,8.92235333333333,45.5347858333333,0.8708272276,210.3233,52.25,21,0,0,834.402,834.402,1,1,1
"ZWE","SVN",2011,80397.875,14386.649,2053.436,390759,21.6861,59.5472475,0.8946652677,235.1193,-17.83333,31.05,1,0,7304.924,7304.924,1,1,0
"MAR","SVN",2011,1140665.25,32858.823,2053.436,710850,18.2775583333333,30.2479875,0.8342680017,317.1194,34.03333,-6.85,0,0,2246.859,2246.859,1,1,0
"CMR","SVN",2011,119489.125,20520.447,2053.436,475442,25.1331666666667,112.875441666667,0.5693629891,259.3478,3.85,11.51667,0,0,4707.578,4707.578,1,1,0
"THA","SVN",2011,3291630.75,67530.13,2053.436,513115,26.066775,154.937425,1.3967555546,269.427,13.73333,100.5,0,0,8615.622,8615.622,1,1,0
"TCD","SVN",2011,23935.869140625,12288.651,2053.436,1284005,26.5728416666667,28.9175925,0.8068107489,426.2036,12.16667,14.98333,1,0,3773.318,3773.318,1,1,0
"AUS","SVN",2012,3590807.75,22821.849,2060.39,7686848,21.63525,39.1345716666667,0.432870791,1042.817,-35.3,149.133,0,0,16152.8,16081.15,1,1,0
"ECU","SVN",2012,526074.25,15419.666,2060.39,275716,21.6858833333333,189.235183333333,0.6175111241,197.4989,-0.2333333,-78.5,0,0,10267.25,10267.25,1,1,0
"MOZ","SVN",2012,45755.1171875,25676.606,2060.39,801590,24.050375,81.0016458333333,1.1082979956,336.7518,-25.96667,32.58333,0,0,8222.766,8222.766,1,1,0
"KWT","SVN",2012,422320.0625,3395.556,2060.39,17818,26.72425,9.23776333333333,1.0101144858,50.20689,29.33333,48,0,0,3450.131,3450.131,1,1,0
"JAM","SVN",2013,132154.265625,2851.807,2066.119,10991,25.5772083333333,153.367958333333,0.832690496,39.43233,17.96667,-76.8,0,0,8686.198,8686.198,1,1,0
"LTU","SVN",2013,248104.9375,2997.334,2066.119,65300,7.59135166666667,55.5980666666667,1.6687379338,96.11483,54.68333,25.31667,0,0,1225.651,1225.651,1,1,1
"BFA","SVN",2013,61209.62890625,17072.723,2066.119,274200,28.7992833333333,64.93516,0.5013960831,196.9552,12.33333,-1.666667,1,0,4051.999,4051.999,1,1,0
"CAF","SVN",2013,16966.578125,4499.653,2066.119,622984,24.8141666666667,120.043096666667,0.3945642406,296.8741,4.383333,18.61667,1,0,4656.411,4656.411,1,1,0
"EST","SVN",2013,146293.546875,1321.56,2066.119,45227,6.6863275,49.4178083333333,1.6579450131,79.98945,59.41667,24.75,0,0,1634.182,1634.182,1,1,1
"ARE","SVN",2013,2271984.25,9006.263,2066.119,83657,27.4365083333333,4.55557333333333,1.6554119233,108.789,24.46667,54.41667,0,0,4284.904,4284.904,1,1,0
"PAN","SVN",2014,201345.03125,3903.986,2070.845,75648,25.73505,219.65955,1.1909058887,103.4505,8.95,-79.5,0,0,9607.078,9607.078,1,1,0
"BRN","SVN",2014,121229.71875,411.704,2070.845,5765,25.682925,260.782666666667,0.9936944921,28.55837,4.933333,114.9667,0,0,10423.06,10423.06,1,1,0
"BRB","SVN",2014,15839.5302734375,283.385,2070.845,431,26.4871666666667,199.265166666667,0.9147742685,7.808587,13.1,-59.61666,0,0,7749.19,7749.19,1,1,0
"CAF","SVN",2014,17171.0234375,4515.392,2070.845,622984,25.3042333333333,117.178220833333,0.50592605,296.8741,4.383333,18.61667,1,0,4656.411,4656.411,1,1,0
"AGO","SVN",2014,796054.125,26920.466,2070.845,1246700,21.6696583333333,82.8063125,0.7933292751,419.9666,-8.833333,13.25,0,0,6111.597,6111.597,1,1,0
"SEN","SWE",2002,55667.61328125,10396.861,8920.694,196722,28.793925,41.8936308333333,0.6751411071,166.8247,14.63333,-17.45,0,0,5761.315,5761.315,1,1,0
"RWA","SWE",2003,8662.2158203125,8680.346,8951.422,26338,20.6637666666667,101.7949775,0.31991561712,61.0415,-1.933333,30.06667,1,0,6899.44,6899.44,1,1,0
"MAR","SWE",2003,370418.75,29843.937,8951.422,710850,18.3333041666667,29.2638616666667,0.5832774268,317.1194,34.03333,-6.85,0,0,3355.988,3355.988,1,1,0
"GHA","SWE",2003,106561.1171875,20446.782,8951.422,238538,27.68535,100.324791666667,0.9728714571,183.7014,5.55,-0.25,0,0,6187.413,6187.413,1,1,0
"JOR","SWE",2004,94356.8671875,5535.595,8990.639,91862,19.3051133333333,6.58298166666667,1.3500108359,113.9992,31.95,35.93333,0,0,3325.035,3325.035,1,1,0
"CHE","SWE",2004,912474.125,7347.247,8990.639,41288,7.1540475,115.020316666667,0.9399255352,76.42681,46.95,7.433333,1,0,1546.508,1546.508,1,1,0
"MDG","SWE",2004,34069.83203125,17802.997,8990.639,587041,22.87835,124.202183333333,0.8012032439,288.1828,-18.86667,47.5,0,0,9106.587,9106.587,1,1,0
"CHL","SWE",2004,502932.03125,15973.778,8990.639,756945,8.7288425,47.9579916666667,0.6973366335,327.2397,-33.5,-70.66666,0,0,13104.44,13104.44,1,1,0
"QAT","SWE",2004,113945.6015625,758.855,8990.639,11437,27.788175,6.23937916666667,0.9037242884,40.22443,25.25,51.53333,0,0,4591.33,4591.33,1,1,0
"EST","SWE",2005,65911.0078125,1355.648,9038.623,45227,6.16863833333333,53.5589916666667,1.3691660073,79.98945,59.41667,24.75,0,0,377.9402,377.9402,1,1,1
"UGA","SWE",2005,58877.9609375,28543.94,9038.623,241038,24.0215333333333,79.31245,0.3899428548,184.6616,0.3333333,32.58333,1,0,6686.84,6686.84,1,1,0
"AUS","SWE",2005,2875683.75,20238.903,9038.623,7686848,22.5352083333333,32.722225,0.3931461591,1042.817,-33.88334,151.1667,0,0,15608.91,15625.38,1,1,0
"BRA","SWE",2005,5394142.5,186917.361,9038.623,8511920,25.770675,151.178533333333,0.2708679528,1097.356,-15.78,-47.91,0,0,10936.15,10235.23,1,1,0
"MYS","SWE",2006,1116118.625,26143.566,9096.264,329758,25.6831833333333,266.619166666667,2.0257765383,215.9889,3.133333,101.7,0,0,9354.846,9354.846,1,1,0
"DOM","SWE",2006,299986.65625,9371.338,9096.264,48734,24.4183416666667,124.666525,0.6376648264,83.03283,18.5,-69.78333,0,0,8134.422,8134.422,1,1,0
"SLE","SWE",2006,11666.533203125,5848.692,9096.264,73326,26.5687083333333,200.225668333333,0.4191279546,101.8504,8.5,-13.28333,0,0,6243.03,6243.03,1,1,0
"MOZ","SWE",2006,19922.8359375,21547.463,9096.264,801590,24.2554583333333,70.2843033333333,0.7120178092,336.7518,-25.96667,32.58333,0,0,9587.224,9587.224,1,1,0
"BEN","SWE",2006,41510.44921875,8216.896,9096.264,112622,28.160225,82.6595083333333,0.4685187251,126.225,6.4,2.517,0,0,6038.746,6022.843,1,1,0
