ISO,Year,ck,lperP,ckperP,lperP_dummy1,lperP_dummy2,ckperP_dummy1,ckperP_dummy2,latitude,wto,pr,tas,kgatrstr,kgatemp
LKA,2007,322793.9688,0.003129398,0.016108287,0,0,0,1,7,1,132.1029083,27.06749167,1,0
LKA,2008,358566.9375,0.003097402,0.017710508,0,0,0,1,7,1,164.541475,27.034125,1,0
LKA,2009,391196.8438,0.003066504,0.01912943,0,0,0,1,7,1,132.935675,27.349975,1,0
LKA,2010,427549.9375,0.003036363,0.02070159,0,0,0,1,7,1,146.2319583,27.53793333,1,0
LKA,2011,471383.5,NA,NA,NA,NA,NA,NA,7,1,136.6257917,27.30255,1,0
LKA,2012,504797.3438,NA,NA,NA,NA,NA,NA,7,1,144.6122833,27.48638333,1,0
LKA,2013,546510.5,NA,NA,NA,NA,NA,NA,7,1,121.5677667,27.214375,1,0
LKA,2014,593143.25,NA,NA,NA,NA,NA,NA,7,1,155.085875,27.36418333,1,0
LMC,2002,NA,0.008529117,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2003,NA,0.008386778,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2004,NA,0.008248151,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2005,NA,0.008114578,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2006,NA,0.007985047,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2007,NA,0.007859315,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2008,NA,0.007736828,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2009,NA,0.007617628,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2010,NA,0.007500812,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2011,NA,0.007385804,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2012,NA,0.007275973,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2013,NA,0.00716677,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMC,2014,NA,0.007060112,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2002,NA,0.015000549,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2003,NA,0.014786711,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2004,NA,0.014578368,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2005,NA,0.014375566,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2006,NA,0.014178674,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2007,NA,0.01398826,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2008,NA,0.013801262,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2009,NA,0.013616021,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2010,NA,0.013434014,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2011,NA,0.01325429,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2012,NA,0.013079023,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2013,NA,0.012904622,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LMY,2014,NA,0.012732994,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
LSO,2002,8585.905273,0.016101932,0.004553678,0,0,0,1,29.5,1,59.940445,13.02582583,0.0106645,0.9893355
LSO,2003,8839.618164,0.015989231,0.004655425,0,0,0,1,29.5,1,47.84803917,13.41177333,0.0106645,0.9893355
LSO,2004,9187.084961,0.015878312,0.004804855,0,0,0,1,29.5,1,56.8465825,13.44807833,0.0106645,0.9893355
LSO,2005,9586.925781,0.015764517,0.004978039,0,0,0,1,29.5,1,50.51088917,13.62789,0.0106645,0.9893355
LSO,2006,10728.75,0.015646702,0.0055293,0,0,0,1,29.5,1,84.7754425,12.9582025,0.0106645,0.9893355
LSO,2007,11933.5791,0.015524203,0.006102085,0,0,0,1,29.5,1,56.20753917,13.18171833,0.0106645,0.9893355
LSO,2008,13453.69336,0.015394023,0.006821689,0,0,0,1,29.5,1,60.326005,13.5734625,0.0106645,0.9893355
LSO,2009,14889.44336,0.015253116,0.00748058,0,0,0,1,29.5,1,64.349325,13.25146417,0.0106645,0.9893355
LSO,2010,16902.43945,0.015100075,0.008406723,0,0,0,1,29.5,1,70.24453417,13.99307583,0.0106645,0.9893355
LSO,2011,19899.07031,0.014933963,0.009788273,0,0,0,1,29.5,1,73.01812583,13.2546425,0.0106645,0.9893355
LSO,2012,20824.09961,0.014756984,0.0101219,0,0,0,1,29.5,1,59.02205333,13.57689083,0.0106645,0.9893355
LSO,2013,22283.96289,0.014574705,0.010697701,0,0,0,1,29.5,1,54.22275333,13.88473,0.0106645,0.9893355
LSO,2014,23889.36719,NA,NA,NA,NA,NA,NA,29.5,1,61.120935,13.88738583,0.0106645,0.9893355
LTU,2002,101968.6016,0.018204699,0.029615631,0,0,0,1,56,1,51.03215833,7.867656667,0,1
LTU,2003,109442.0547,0.018353174,0.032045455,0,0,0,1,56,1,51.02558333,6.8595725,0,1
LTU,2004,116106.9063,0.018560441,0.034380908,0,0,0,1,56,1,56.0341,6.888478333,0,1
LTU,2005,121717.5703,0.018865153,0.036634024,0,0,0,1,56,1,53.612,6.773095,0,1
LTU,2006,141629.5625,0.019168729,0.043312998,0,0,0,1,56,1,49.14005833,7.447711667,0,1
LTU,2007,165277.0313,0.019397802,0.051148868,0,1,0,1,56,1,61.80828333,7.945576667,0,1
LTU,2008,182353.3438,0.019596771,0.05701694,0,1,0,1,56,1,55.43488333,8.25868,0,1
LTU,2009,182505.6875,0.019815575,0.057701718,0,1,0,1,56,1,58.31859167,7.155328333,0,1
LTU,2010,213245.5625,0.020235484,0.068849256,0,1,1,1,56,1,68.92100833,6.366576667,0,1
LTU,2011,221246.2031,0.020697365,0.073064003,0,1,1,1,56,1,54.25045,7.6581575,0,1
LTU,2012,234729.6094,0.020976828,0.078563401,0,1,1,1,56,1,63.3629,6.7906425,0,1
LTU,2013,248104.9375,0.021190531,0.083884728,0,1,1,1,56,1,55.59806667,7.539558333,0,1
LTU,2014,257047.1875,0.021395729,0.087749691,0,1,1,1,56,1,52.25844167,7.989713333,0,1
LUX,2002,77796.59375,0.005804897,0.174363408,0,0,1,1,49.75,1,90.64733333,10.48683417,0,1
LUX,2003,79937.40625,0.005734783,0.176997556,0,0,1,1,49.75,1,63.08221667,10.85745833,0,1
LUX,2004,87505.79688,0.005653849,0.19102107,0,0,1,1,49.75,1,74.017475,9.819285833,0,1
LUX,2005,96783.10938,0.005568001,0.208065022,0,0,1,1,49.75,1,66.435325,10.15585,0,1
LUX,2006,105801.4609,0.005479893,0.22385353,0,0,1,1,49.75,1,78.42906667,10.51255333,0,1
LUX,2007,114725.3047,0.005395912,0.239014537,0,0,1,1,49.75,1,91.361035,11.43932833,0,1
LUX,2008,128101.3828,0.005300317,0.262153654,0,0,1,1,49.75,1,84.28896667,10.170205,0,1
LUX,2009,136937.6563,0.00520307,0.275095084,0,0,1,1,49.75,1,79.75406667,10.33357,0,1
LUX,2010,141017.0625,0.005108955,0.278165949,0,0,1,1,49.75,1,80.68050833,9.042961667,0,1
LUX,2011,159924.9219,0.004996653,0.308528692,0,0,1,1,49.75,1,66.13061667,10.9529,0,1
LUX,2012,171244.0156,0.004878086,0.322526237,0,0,1,1,49.75,1,85.87895833,10.0615875,0,1
LUX,2013,163101.2969,0.004766637,0.300171704,0,0,1,1,49.75,1,80.751175,9.50863,0,1
LUX,2014,180698.0625,0.004657653,0.324953266,0,0,1,1,49.75,1,78.1928,11.30985333,0,1
LVA,2002,98454.82813,0.026922659,0.042617946,0,1,1,1,57,1,47.955745,7.086231667,0,1
LVA,2003,111663.8438,0.027184101,0.048805087,0,1,1,1,57,1,52.92380833,6.298934167,0,1
LVA,2004,114111,0.027482389,0.050421939,0,1,1,1,57,1,57.79790833,6.459531667,0,1
LVA,2005,130195.2813,0.027780966,0.058154073,0,1,1,1,57,1,53.75764167,6.461875833,0,1
LVA,2006,175321.8594,0.028036966,0.079032302,0,1,1,1,57,1,48.12491667,6.984286667,0,1
LVA,2007,188474.0781,0.028266733,0.085657382,0,1,1,1,57,1,59.230625,7.3794925,0,1
LVA,2008,225162.9844,0.028565366,0.103412809,0,1,1,1,57,1,58.50466667,7.688090833,0,1
LVA,2009,201072.25,0.029033431,0.093885773,0,1,1,1,57,1,61.29175917,6.594821667,0,1
LVA,2010,212630.2813,0.029672643,0.101370539,0,1,1,1,57,1,68.83380833,5.70824,0,1
LVA,2011,251046.3281,0.030198441,0.121884367,0,1,1,1,57,1,51.03893333,7.257954167,0,1
LVA,2012,270556.25,0.030565511,0.13299598,0,1,1,1,57,1,66.03129167,6.106976667,0,1
LVA,2013,282035.4375,0.030899606,0.140131597,0,1,1,1,57,1,52.8003,7.087238333,0,1
LVA,2014,308635.9688,0.031245745,0.155066101,0,1,1,1,57,1,55.92515,7.414885833,0,1
MAC,2002,22191.0625,6.08E-05,0.049959842,0,0,1,1,22.1667,1,186.6389542,23.82575,NA,NA
MAC,2003,23704.69531,5.99E-05,0.052588985,0,0,1,1,22.1667,1,142.155235,23.584075,NA,NA
MAC,2004,26548.72266,6.11E-05,0.057893455,0,0,1,1,22.1667,1,130.9762892,23.646825,NA,NA
MAC,2005,31962.98633,5.98E-05,0.068275242,0,0,1,1,22.1667,1,171.6557558,22.86143333,NA,NA
MAC,2006,42768.91406,5.96E-05,0.089152424,0,0,1,1,22.1667,1,194.3563083,23.49318333,NA,NA
MAC,2007,56545.30469,5.92E-05,0.11469124,0,0,1,1,22.1667,1,131.7943583,23.54683333,NA,NA
MAC,2008,69686.6875,5.76E-05,0.137374846,0,0,1,1,22.1667,1,171.8111708,22.74449167,NA,NA
MAC,2009,79778.60938,5.66E-05,0.15300699,0,0,1,1,22.1667,1,157.3010017,22.87833333,NA,NA
MAC,2010,90848.76563,5.56E-05,0.169929569,0,0,1,1,22.1667,1,179.987075,22.752825,NA,NA
MAC,2011,107187.7109,5.47E-05,0.196069581,0,0,1,1,22.1667,1,124.6596708,22.44345,NA,NA
MAC,2012,114440.7578,5.36E-05,0.205178109,0,0,1,1,22.1667,1,150.5414167,22.6622,NA,NA
MAC,2013,123747.9141,5.33E-05,0.217844568,0,0,1,1,22.1667,1,210.1905533,22.75256667,NA,NA
MAC,2014,138538.9375,5.24E-05,0.239722411,0,0,1,1,22.1667,1,164.8113542,22.90073333,NA,NA
MAR,2002,376140.2813,0.015110583,0.012735153,0,0,0,1,32,1,30.05781417,18.23221667,0,0.3911214
MAR,2003,370418.75,0.014970138,0.01242487,0,0,0,1,32,1,29.26386167,18.33330417,0,0.3911214
MAR,2004,374140.0313,0.014830638,0.012432748,0,0,0,1,32,1,24.0428075,17.82833333,0,0.3911214
MAR,2005,385095.4063,0.014687937,0.012673666,0,0,0,1,32,1,19.23379583,18.06352,0,0.3911214
MAR,2006,454135.4375,0.014541517,0.014796814,0,0,0,1,32,1,28.936615,18.37395167,0,0.3911214
MAR,2007,531038.375,0.014391518,0.017124016,0,0,0,1,32,1,18.8918825,17.9844,0,0.3911214
MAR,2008,626413.25,0.014235798,0.019980937,0,0,0,1,32,1,28.97823333,17.87736667,0,0.3911214
MAR,2009,735019.625,0.014072224,0.023175803,0,0,0,1,32,1,30.03911083,18.4047725,0,0.3911214
MAR,2010,886214.4375,0.013900076,0.027601272,0,0,0,1,32,1,36.03742083,18.88660833,0,0.3911214
MAR,2011,1140665.25,0.013718815,0.035062908,0,0,0,1,32,1,30.2479875,18.27755833,0,0.3911214
MAR,2012,1194130.375,0.013530725,0.036203114,0,0,0,1,32,1,27.7167225,18.09273,0,0.3911214
MAR,2013,1260110.375,0.013341231,0.037668436,0,0,0,1,32,1,20.81836417,18.0306,0,0.3911214
MAR,2014,1333798.625,0.013156963,0.039320499,0,0,0,1,32,1,25.22641333,18.48429167,0,0.3911214
MDA,2002,46028.95703,0.009075197,0.012704435,0,0,0,1,47,1,44.88627833,10.65540667,0,0.4200459
MDA,2003,46654.98828,0.00909802,0.012913539,0,0,0,1,47,1,36.52026667,9.583733333,0,0.4200459
MDA,2004,48285.16797,0.009123336,0.013397865,0,0,0,1,47,1,45.92835,10.13333,0,0.4200459
MDA,2005,50806,0.009148342,0.014131671,0,0,0,1,47,1,49.81614167,10.14602083,0,0.4200459
MDA,2006,50309.74609,0.009173803,0.014032584,0,0,0,1,47,1,42.5889,9.897948333,0,0.4200459
MDA,2007,49147.9375,0.009195087,0.013740334,0,0,0,1,47,1,39.56084167,11.63026833,0,0.4200459
MDA,2008,47556.08984,0.009212606,0.013320631,0,0,0,1,47,1,42.35012667,11.12745917,0,0.4200459
MDA,2009,44662.13672,0.009224244,0.012525826,0,0,0,1,47,1,37.2033625,11.0658625,0,0.4200459
MDA,2010,42659.91797,0.00922223,0.011976243,0,0,0,1,47,1,54.766575,10.47113583,0,0.4200459
MDA,2011,41565.69141,0.009227564,0.011675802,0,0,0,1,47,1,32.5022825,10.2598125,0,0.4200459
MDA,2012,42124.28516,0.009231584,0.011834263,0,0,0,1,47,1,42.93595,10.8080525,0,0.4200459
MDA,2013,43205.07422,0.009239677,0.012141147,0,0,0,1,47,1,46.00717083,10.8831475,0,0.4200459
MDA,2014,44795.12891,0.009245304,0.012595639,0,0,0,1,47,1,47.343075,10.736665,0,0.4200459
MDG,2002,30098.88281,0.034747789,0.001798448,0,1,0,0,20,1,120.6251417,24.62134167,0.7880934,0
MDG,2003,31572.51758,0.033721701,0.001830792,0,1,0,0,20,1,119.7894667,22.868125,0.7880934,0
MDG,2004,34069.83203,0.032738163,0.001917983,0,1,0,0,20,1,124.2021833,22.87835,0.7880934,0
MDG,2005,37221.56641,0.031794832,0.002035034,0,1,0,0,20,1,115.6932417,24.034575,0.7880934,0
MDG,2006,39963.13281,0.030890046,0.002122748,0,1,0,0,20,1,110.674825,25.266775,0.7880934,0
MDG,2007,42414.25,0.030021118,0.002189571,0,1,0,0,20,1,108.385125,25.25208333,0.7880934,0
MDG,2008,46735.14453,0.029183816,0.002345341,0,1,0,0,20,1,123.4824417,25.58176667,0.7880934,0
MDG,2009,48336.75781,0.028373748,0.002358385,0,1,0,0,20,1,116.7981833,25.968875,0.7880934,0
MDG,2010,49396.03125,0.027587899,0.002343317,0,1,0,0,20,1,110.709875,24.53889167,0.7880934,0
MDG,2011,51569.01172,0.026836965,0.002378769,0,1,0,0,20,1,104.2360833,24.48301667,0.7880934,0
MDG,2012,53955.55859,0.026096811,0.002420213,0,1,0,0,20,1,111.4527583,22.81688333,0.7880934,0
MDG,2013,56781.21484,0.025378898,0.002476873,0,1,0,0,20,1,128.6528667,22.757975,0.7880934,0
MDG,2014,60109.73828,0.024682126,0.002550079,0,1,0,0,20,1,136.9162583,23.43415,0.7880934,0
MDV,2002,2479.09082,0.001010101,0.008347107,0,0,0,1,3.25,1,172.8975833,28.30701667,NA,NA
MDV,2003,2759.401367,0.000986842,0.009076978,0,0,0,1,3.25,1,181.0196667,28.28159167,NA,NA
MDV,2004,3209.360596,0.000961538,0.010286412,0,0,0,1,3.25,1,185.25895,28.20490833,NA,NA
MDV,2005,3836.011719,0.000934579,0.011950192,0,0,0,1,3.25,1,164.155,28.30743333,NA,NA
MDV,2006,4790.800293,0.000900901,0.014386788,0,0,0,1,3.25,1,179.1392917,28.10280833,NA,NA
MDV,2007,5909.370605,0.000859599,0.016932294,0,0,0,1,3.25,1,170.6270167,28.23554167,NA,NA
MDV,2008,7245.14209,0.000828729,0.020014205,0,0,0,1,3.25,1,184.849,27.98009167,NA,NA
MDV,2009,8035.592285,0.000833333,0.02232109,0,0,0,1,3.25,1,194.3102417,28.23908333,NA,NA
MDV,2010,9030.99707,0.000817439,0.024607621,0,0,0,1,3.25,1,184.9506083,28.21325,NA,NA
MDV,2011,10636.82715,0.000795756,0.028214396,0,0,0,1,3.25,1,150.551325,28.120325,NA,NA
MDV,2012,11337.86035,0.000779221,0.029448988,0,0,0,1,3.25,1,165.4006583,28.22283333,NA,NA
MDV,2013,12289.13965,0.000763359,0.031270075,0,0,0,1,3.25,1,188.4336083,28.17554167,NA,NA
MDV,2014,13602.84277,0.00074813,0.033922301,0,0,0,1,3.25,1,172.0319417,28.24388333,NA,NA
MEA,2002,NA,0.034336633,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2003,NA,0.033698986,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2004,NA,0.033059847,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2005,NA,0.032412158,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2006,NA,0.031754071,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2007,NA,0.031092777,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2008,NA,0.030437863,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2009,NA,0.029793219,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2010,NA,0.029188608,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2011,NA,0.02859009,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2012,NA,0.028009904,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2013,NA,0.02745016,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEA,2014,NA,0.026915754,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MEX,2002,2552781.5,0.018412402,0.024179037,0,0,0,1,23,1,60.54169917,21.099425,0.2018316,0.0372925
MEX,2003,2751030,0.018186723,0.0257374,0,0,0,1,23,1,63.26632,21.1657,0.2018316,0.0372925
MEX,2004,3077106,0.01795667,0.028423868,0,0,0,1,23,1,70.37776167,20.94604167,0.2018316,0.0372925
MEX,2005,3530969,0.017712866,0.032173452,0,0,0,1,23,1,60.52186667,21.29963333,0.2018316,0.0372925
MEX,2006,3770402,0.017452865,0.033850829,0,0,0,1,23,1,65.53325417,21.44699167,0.2018316,0.0372925
MEX,2007,3924123.75,0.017181905,0.03468398,0,0,0,1,23,1,64.36325917,21.02766667,0.2018316,0.0372925
MEX,2008,4036199.75,0.016907909,0.035105686,0,0,0,1,23,1,65.42082167,21.02133333,0.2018316,0.0372925
MEX,2009,4474886.5,0.016641183,0.038307264,0,0,0,1,23,1,55.25183417,21.53433333,0.2018316,0.0372925
MEX,2010,5054693,0.016388385,0.042613368,0,0,0,1,23,1,67.31749417,20.749575,0.2018316,0.0372925
MEX,2011,5878632,0.016150423,0.048839935,0,0,0,1,23,1,56.8399,21.54145833,0.2018316,0.0372925
MEX,2012,6089363.5,0.015924754,0.0498838,0,0,0,1,23,1,58.72975833,21.59271667,0.2018316,0.0372925
MEX,2013,6357978.5,0.015709943,0.051381711,0,0,0,1,23,1,76.06066667,21.17701667,0.2018316,0.0372925
MEX,2014,6677512,0.015503745,0.053255714,0,0,0,1,23,1,70.13387917,21.51320833,0.2018316,0.0372925
MIC,2002,NA,0.01353851,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2003,NA,0.013362877,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2004,NA,0.013192095,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2005,NA,0.013026189,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2006,NA,0.012865486,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2007,NA,0.012710631,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2008,NA,0.012558694,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2009,NA,0.012408111,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2010,NA,0.012260412,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2011,NA,0.012114822,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2012,NA,0.011973428,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2013,NA,0.011832412,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MIC,2014,NA,0.01169356,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
MKD,2002,35079.47266,0.012535084,0.017291551,0,0,0,1,41.8333,0,57.47735,10.86595167,0,1
MKD,2003,37172.85938,0.012502618,0.018275976,0,0,0,1,41.8333,1,55.36546583,10.47252333,0,1
MKD,2004,39133.07813,0.012475202,0.019197524,0,0,0,1,41.8333,1,48.6732,10.34014083,0,1
MKD,2005,46300.375,0.012448027,0.02266411,0,0,0,1,41.8333,1,61.36625833,9.822113333,0,1
MKD,2006,50355.16797,0.012421056,0.024595531,0,0,0,1,41.8333,1,58.56755,9.996528333,0,1
MKD,2007,56812.06641,0.012298756,0.027693925,0,0,0,1,41.8333,1,64.00089583,11.03363,0,1
MKD,2008,62384.33594,0.012275783,0.030353412,0,0,0,1,41.8333,1,49.9840525,11.08797833,0,1
MKD,2009,68296.96875,0.01224914,0.033171259,0,0,0,1,41.8333,1,63.18790833,10.88384833,0,1
MKD,2010,74219.6875,0.012228217,0.035986298,0,0,0,1,41.8333,1,64.83475,10.99232583,0,1
MKD,2011,67526.61719,0.012207825,0.032686485,0,0,0,1,41.8333,1,38.51465,10.4574375,0,1
MKD,2012,67679.875,0.012187873,0.032707126,0,0,0,1,41.8333,1,52.82036667,11.20127583,0,1
MKD,2013,88834.35938,0.012168626,0.042862493,0,0,0,1,41.8333,1,48.92398333,11.43666667,0,1
MKD,2014,89721.15625,0.012150557,0.043226092,0,0,0,1,41.8333,1,79.9977,11.13522417,0,1
MLI,2002,15726.97168,0.104084981,0.001341546,1,1,0,0,17,1,21.36993667,29.18205,0.0371712,0
MLI,2003,16558.26758,0.100935017,0.001369712,1,1,0,0,17,1,30.51586,29.18004167,0.0371712,0
MLI,2004,17782.63867,0.097811943,0.001425478,1,1,0,0,17,1,26.5284225,29.16116667,0.0371712,0
MLI,2005,19368.74023,0.09472507,0.001503623,1,1,0,0,17,1,27.06506333,29.3472,0.0371712,0
MLI,2006,22399.21875,0.09167508,0.001682894,1,1,0,0,17,1,24.63231583,28.85393333,0.0371712,0
MLI,2007,25653.77344,0.088681587,0.001864478,1,1,0,0,17,1,25.98478583,29.0675,0.0371712,0
MLI,2008,29176.67188,0.085787487,0.002051314,1,1,0,0,17,1,29.5927825,28.5499,0.0371712,0
MLI,2009,33550.41016,0.083036823,0.002283185,1,1,0,0,17,1,26.882245,29.22146667,0.0371712,0
MLI,2010,39606.00781,0.080448803,0.002611278,1,1,0,0,17,1,33.17531583,29.74765,0.0371712,0
MLI,2011,49184.01563,0.078021678,0.003144936,1,1,0,0,17,1,23.975285,29.22774167,0.0371712,0
MLI,2012,49908.36328,0.075730188,0.003097526,1,1,0,0,17,1,28.69757417,28.76736667,0.0371712,0
MLI,2013,52223.21484,0.073540433,0.003147475,1,1,0,0,17,1,27.03219,28.92108333,0.0371712,0
MLI,2014,55763.14063,0.071414516,0.00326367,1,1,0,0,17,1,27.32927083,29.0446,0.0371712,0
MLT,2002,19278.03906,0.000808144,0.048685728,0,0,1,1,35.8333,1,32.88703167,19.34970833,NA,NA
MLT,2003,19964.04688,0.000802846,0.050087678,0,0,1,1,35.8333,1,49.66375833,19.44805833,NA,NA
MLT,2004,21140.25,0.000797472,0.052683618,0,0,1,1,35.8333,1,31.97244,18.87893333,NA,NA
MLT,2005,21480.12305,0.000792405,0.053190477,0,0,1,1,35.8333,1,32.78723917,18.66256667,NA,NA
MLT,2006,24222.43945,0.000789523,0.059763043,0,0,1,1,35.8333,1,34.33240667,19.296725,NA,NA
MLT,2007,27340.19336,0.000786774,0.067220507,0,0,1,1,35.8333,1,35.81001083,19.6472,NA,NA
MLT,2008,28242.0332,0.000781672,0.068987499,0,0,1,1,35.8333,1,31.64146333,19.5836,NA,NA
MLT,2009,30211.43164,0.000775801,0.073243918,0,0,1,1,35.8333,1,46.0774625,19.101825,NA,NA
MLT,2010,35540.17969,0.000772,0.085740636,0,0,1,1,35.8333,1,35.407075,19.306625,NA,NA
MLT,2011,38051.98047,0.000768736,0.091412216,0,0,1,1,35.8333,1,39.76317833,18.87098333,NA,NA
MLT,2012,39171.14063,NA,NA,NA,NA,NA,NA,35.8333,1,34.65476083,19.57165,NA,NA
MLT,2013,43868.42578,NA,NA,NA,NA,NA,NA,35.8333,1,31.64414667,19.59950833,NA,NA
MLT,2014,40062.50781,NA,NA,NA,NA,NA,NA,35.8333,1,34.04515833,19.752925,NA,NA
MMR,2002,41231.07422,0.013422482,0.000846809,0,0,0,0,22,1,104.44949,23.30308333,0.7579861,0
MMR,2003,46425.48047,0.013296317,0.00094453,0,0,0,0,22,1,86.58755167,23.21006667,0.7579861,0
MMR,2004,53997.57422,0.013178373,0.001089039,0,0,0,0,22,1,91.13590583,23.08438333,0.7579861,0
MMR,2005,65200.47266,NA,NA,NA,NA,NA,NA,22,1,93.41215417,23.60259167,0.7579861,0
MMR,2006,79738.875,NA,NA,NA,NA,NA,NA,22,1,96.464705,23.202325,0.7579861,0
MMR,2007,96251.51563,NA,NA,NA,NA,NA,NA,22,1,105.0905858,22.87330833,0.7579861,0
MMR,2008,114957.5703,NA,NA,NA,NA,NA,NA,22,1,97.011525,23.11265833,0.7579861,0
MMR,2009,139459.5156,NA,NA,NA,NA,NA,NA,22,1,84.82119583,23.6242,0.7579861,0
MMR,2010,173744.9375,NA,NA,NA,NA,NA,NA,22,1,95.70986,23.928625,0.7579861,0
MMR,2011,223414.9063,NA,NA,NA,NA,NA,NA,22,1,94.03802583,23.20278333,0.7579861,0
MMR,2012,274174.4688,NA,NA,NA,NA,NA,NA,22,1,79.4947125,23.54644167,0.7579861,0
MMR,2013,334265.5,NA,NA,NA,NA,NA,NA,22,1,93.68161167,23.348425,0.7579861,0
MMR,2014,412143.875,NA,NA,NA,NA,NA,NA,22,1,127.4666,23.33415,0.7579861,0
MNA,2002,NA,0.029955361,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2003,NA,0.029448666,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2004,NA,0.028952095,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2005,NA,0.028460742,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2006,NA,0.027972685,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2007,NA,0.027489463,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2008,NA,0.027010785,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2009,NA,0.026531672,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2010,NA,0.026069969,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2011,NA,0.025592703,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2012,NA,0.025115592,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2013,NA,0.024643064,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNA,2014,NA,0.024183484,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
MNE,2002,11978.87988,0.022055399,0.019643047,0,1,0,1,42,0,89.90331667,9.991751667,NA,NA
MNE,2003,12452.04199,0.02196754,0.020337601,0,1,0,1,42,0,82.23216333,9.588134167,NA,NA
MNE,2004,13122.36133,0.021928645,0.021394468,0,1,0,1,42,0,109.6828917,9.222405833,NA,NA
MNE,2005,13996.27051,0.02189623,0.022785543,0,1,0,1,42,0,103.524475,8.635635,NA,NA
MNE,2006,21236.39258,0.02186903,0.034529316,0,1,0,1,42,0,92.56395,9.181840833,NA,NA
